"title","link","text"
"入秋首波鋒面深夜報到 北部雨勢增強氣溫下滑","/news/story/7266/3353652"," 入秋首波鋒面今深夜報到，隨著水氣漸增，今各地山區及西半部平地午後雷雨機率仍高。聯合報系資料照分享  facebook   

今天清晨西半部仍有短暫陣雨，上午維持多雲到晴天氣、午後則容易有午後熱對流，中央氣象局表示，今天各地山區及西半部平地午後雷雨機率仍高，隨著北方鋒面接近，午後各地都有局部大雨甚至豪雨發生的機率，降雨也會延續到晚上，各地高溫約31至34度。
氣象局提醒，今天深夜後入秋首波鋒面報到，北部地區持續是有陣雨或雷雨的天氣，明天清晨西半部有局部短暫雨，隨著水氣漸增，上午各地多為多雲天氣，午後有短暫雷陣雨，午後雷陣雨範圍也增廣、較為明顯，不排除有大雨出現。
氣象局表示，周六至下周一受到鋒面及東北風增強影響，加上東北部外海有低壓雲系提供充足水氣，北部、東北部有陣雨，並有局部大雨或豪雨發生的機率，花東也有短暫陣雨，中南部地區有局部短暫陣雨；各地氣溫稍微下降，尤其北部、東北部地區，高溫約28至30度，低溫下探23度。
氣象局表示，下周二受南方雲系影響，北部、東北部及南部地區有短暫陣雨，其他地區仍是午後雷陣雨。圖／擷取自中央氣象局網站分享  facebook   "
"新交長出招 中秋連假前、後1天國5日間免收費","/news/story/7266/3354530","交通部公告今年中秋連假的前1天及後1天，9月21日及24日在國道5號實施白天時段的免收費優惠，連假3天22日至24日維持每日0至5時的夜間免收費。 聯合報系資料照片／記者陳柏亨攝影分享  facebook   
交通部長吳宏謀上任不久，受媒體採訪時拋出連續假期國道日間免收費構想，雖然被學者批為不可行，但高公局仍奉命納入評估。交通部證實，今年中秋連假的前1天及後1天，9月21日及24日在國道5號實施白天時段的免收費優惠，連假3天22日至24日維持每日0至5時的夜間免收費。
中秋連假國5「必塞」，今年中秋節交通部高公局首次針對國道5號試辦假前與假後1日，暫停收費的措施，盼民眾提前或延後上路「避塞」。

國道5號每逢連續假期在龐大車潮遠超過雪山隧道容量下，必然引起塞車，高公局於歷次連續假期均針對國5提出多項管制措施，並鼓勵多多利用公共運輸，惟仍預估本次中秋連假壅塞之時段路段包括9月22日南下7-12時及14-17時南港系統至坪林；9月23日南下7-12時南港系統至坪林、北上14-23時宜蘭至坪林；9月24日北上10-17時宜蘭至坪林等路段。雖尖峰時段已實施高乘載管制，惟高乘載管制前後時段，仍有大量非高乘載車輛之行駛需求，故往往由上午車潮顯現後持續車多壅塞至深夜。

為紓緩假期間交通狀況，本次中秋連假首度針對國5於假期前、後1日試辦6-15時實施暫停收費措施，經評估，假期前、後1日6-15時國5道路容量尚有餘裕（約7,000輛次），故提供該時段優惠措施供可彈性調整時間往返國5之用路人，以避開假期間之尖峰時段，期望減少尖峰時段瓶頸路段達到過飽和的機率，及縮短假期首末日之壅塞延時。

高公局提醒，連續假期間，國道5號於尖峰時段之交通量遠大於可服務通過容量，屆時會有較長時段及路段之壅塞情形，建議可提前或延後上路，避開中秋連假壅塞車潮。同時用路人如要開車出門，請務必做好車況檢查及蒐集瞭解各項交通疏導措施，配合地圖妥善規劃行程，出門前先下載「高速公路1968」App、「國5藍牙交通資訊推播」或上高公局即時路況資訊網站查詢路況，行駛途中可透過廣播、路上電子資訊看板、請同車親友使用「高速公路1968」App、「國5藍牙交通資訊推播」或撥打「1968」客服專線，掌握即時路況，彈性調整行車路線，避開壅塞路段，做個聰明的用路人。

高公局呼籲用路人開車務必注意行車安全，切勿疲勞駕駛並多遵循國道分流原則，以利整體行車順暢。"
"下班放學小心！ 15縣市豪大雨特報","/news/story/7266/3354674","下班放學小心。中央氣象局持續發布豪大雨特報。
氣象局發布豪雨特報。氣象局指出，對流雲系發展旺盛，易有短時強降雨，今日苗栗山區有局部大雨或豪雨發生的機率，北部、南部、南投地區及西半部其他山區、宜蘭山區有局部大雨發生的機率，請注意雷擊及強陣風，山區請慎防坍方、落石及溪水暴漲。15縣市豪大雨特報。圖／擷取自氣象局網站分享  facebook   "
"「吃滷肉飯要攪拌嗎」暖男貼心舉動引爆情侶大戰","/news/story/7266/3353881","色香味俱全的滷肉飯，拌與不拌引起網友討論。示意圖／聯合報系資料庫分享  facebook   
台灣知名小吃「滷肉飯」一直深受民眾喜愛，而各地的口味、吃法大不同，近日有網友在《批踢踢實業坊》上發文，她表示常常因為「滷肉飯不拌」的事，跟男友進行激烈討論，她詢問網友的吃法為何，網友回應也不大同。

原Po在文章中提到，日前她和男友吃滷肉飯，在她去上洗手間時，「男友竟然把我的滷肉飯跟白飯拌勻了，導致我們開啟了滷肉飯拌與不拌派的戰爭」，她詢問網友，各位吃滷肉飯時，會不會把滷肉跟白飯拌勻呢？

而有網友認為，如果將滷肉飯拌開，就無法吃到不同的口感，「不拌，就是要吃到那不均鹹的層次感」、「要一口飯一口滷肉才好吃」、「拌的話整碗都很油」；而有人覺得「一定要拌才是滷肉飯」、「不拌怎麼吃」、「把肥肉都要壓進飯裡，超好吃」；不過，有網友認為「滷肉飯、咖哩飯、牛腩飯，每個人的吃法都不同，自己喜歡最重要」。"
"亞培5項產品爆變質 可退換貨","/news/story/7266/3353477","知名營養補充品亞培安素傳出變質情形。圖／摘自亞培官網分享  facebook   
知名營養補充品「亞培安素」遭民眾投訴出現變質、結塊，亞培公司啟動調查後，發現問題產品不只是特定批號的亞培安素，普寧勝、腎補納、健力體和愛美力HN等共五種鐵罐產品，也有類似問題。亞培將全面接受產品更換或退貨。
民眾前天投訴「亞培安素」產品變質，衛福部食藥署稱可能是單一個案，事隔一天，投訴案件暴增。
台北市衛生局昨約談亞培，亞培表示今年前八月接獲六件醫院及消費者客訴，指原為液態狀的產品倒出來是豆腐狀，感覺產品有變質，由於亞培無法清楚交代客訴內容，衛生局要求今天補件說明。
亞培昨傍晚發聲明指出，批號為83163RA0的亞培安素（原味鐵罐）產品，有少量變質、結塊問題，只有台灣有該批號產品變質的現象，至於到底為什麼會發生，亞培公司也在徹查。但亞培稍晚又更新聲明，指普寧勝、腎補納、健力體和愛美力HN等鐵罐產品也出現問題。
馬偕醫院營養課長蔡一賢表示，馬偕並未使用亞培安素，營養品若原裝進口，經船運、中盤商、經銷商、店鋪再到消費者手上，問題可能出在每一個保存環節，建議盡速調查。
台北市衛生局食品藥物管理科長王明理表示，將確認業者有無善盡通報責任，評估是否依法開罰。
亞培表示，民眾對於產品有任何疑慮都可以退換貨，可於上班時間撥打專線○八○○○三六六八八，或持產品到原購買的店家退換貨。"
"科學研究證實！懶散其實對人們身心很有幫助","/news/story/7266/3353692","圖／ingimage分享  facebook   你是一個懶惰的人嗎？也許你總是懶洋洋、面對工作缺乏興趣與熱情，每天最期待的絕對是下班──如果可以，你冀望給自己更多的休息時間，也許是躺在沙發上、追劇、吃零食，相比到戶外旅行，你更喜歡窩在家中宅一天──科學家最近發現，懶惰其實對身心有極大的好處。

《時代雜誌》報導，懶惰其實是一種「迷失」的藝術，這兒所謂的懶惰並不是渾渾噩噩、虛擲光陰，而指的是「適當的懶散」。

專家強調，在一個不斷分散我們注意力的世界裡，我們很少把精神真正放在心上，因為有太多太多的雜事和外務，正一點一滴剝削你我的精力。

反之，當我們利用瑣碎的時間檢查電子郵件、閱讀新聞、瀏覽Facebook時，反而會更把注意力和關心集中在某些事情上。

圖／ingimage分享  facebook   

在任何特定時刻，我們的注意力都集中在一起，但也可能不集中。「聚焦」能得到所有人的關注──得以讓我們完成工作，進行有意義的對話並推動我們的生活前進的原因；但研究事實證明，「失焦」同樣強大，儘管方式不同。雖然聚焦使我們更有效率，但是不專注使我們更具創造性。

你還記得你上次迸發創意的時機是什麼時候嗎？當你專注於一件事時，那些創意很可能沒有發生，事實上，你可能根本沒有太多心思來關注週遭一切；反過來看，若你正在進行放鬆精神的淋浴、散步，或是參觀博物館、閱讀書籍，以及在沙灘上享用飲品、喝著早晨的咖啡時，靈感就像一道閃電，一個絕妙的想法便突然來襲。

科學家發現，你的大腦選擇這個時刻來連接這些創意的想法，是有原因的。

當我們的注意力處於休息狀態時──就像在懶散或懶惰的時候──人們的思緒徘徊在迷人的地方。「我們思維徘徊的地方包括未來（48％的時間）、現在（28％）和過去（12％的時間），然而剩下的時間，我們的思想通常是沉悶或空白。」

值得強調的是，這種徘徊並不像一般人想像的那樣無益，閒散的頭腦讓我們做了三件關鍵的事情：

圖／ingimage分享  facebook   



當我們的注意力處於休息狀態時，大腦就會喘口氣。當我們選擇讓自己的思緒徘徊、不必調節我們的注意力時，這使得大腦能量恢復，這有助於我們以後更深入地集中精神。

為了拓展這些能量效益，我們可以在休息時做一些愉快、輕鬆和習慣的事情，例如聽音樂、運動等，這被證明可以帶來更有創意的見解。



研究表明，與我們集中精神時相比，當我們的注意力分散時，對未來的思考時間會增加14倍。專家建議，「策略性」的懶惰使我們能夠設定意圖，並更接近自己想要達到的目標──與其絞盡腦汁在辦公室想了幾個小時都沒有結果，都不比去跑步10分鐘的豁然開朗來的有意義。



當心思不要那麼緊繃時，你會發現大腦迸發出更多創意的洞察力，例如，你可能會想起幾個星期前歷經的想法，並將其連接到當前工作的困境，以便能有效處理與解決。當我們沒有過度於專注、耗盡腦力時，大腦有著最好的「反直覺」，富有洞察力的想法和點子就會來了。

圖／ingimage分享  facebook   

最好的生產力策略是，當靈感迸發時，你應該適時地把想法記錄下來，但如果沒有任何的想像，就應該別把自己逼到最極限的位置，而是要讓自己休息，這休息就包含懶散。

專家強調，「當我們閒著時，也許表現上看起來我們做得不多，但在精神上，恰恰相反。」

因此，可以的話應該讓自己適度偷懶，無論是讓你的大腦休息或精神釋放；挖掘富有洞察力的想法還是制訂未來的計劃，有時候讓事情順利發展下去的最好方法，就是什麼都不做。

（文／魯皓平 本文出自2018.9.6《遠見》網站，未經同意禁止轉載。）"
"路人阿嬤碎唸背小孩「會寵壞」 母爆氣4字回嗆","/news/story/7272/3354212","路人的「建議」，有時對家長是一種壓力。 圖／ingimage分享  facebook   

是好意叮嚀還是多管閒事？一位媽媽背著生病的小孩買飯，卻被一個阿嬤碎唸她不該那麼寵小孩，也不聽她的解釋，讓這名母親為之氣結，忍不住講出「關你屁事」堵住阿嬤的嘴。

一名女網友在臉書不公開社團「爆怨公社」發文，直指「現在的老人真的是很有問題」。她表示自己的孩子生病住院，中午時背著小孩去買午餐，等電梯時有個阿嬤看到她，劈頭就說：「小孩這麼大了，還背在身上！」她客氣的微笑不做任何回應，阿嬤卻依然喋喋不休唸道「讓他自己走了啦！不要再背他了！你這樣會寵壞了吧！」、「我的小孩和孫子我才不會這樣背」，還要她「趕快放下來給他跑啊！」。

這位媽媽保持笑臉回覆阿嬤：「小孩住院我是自己帶的，所以我會自己照顧！謝謝！」但阿嬤似乎不達目的不罷休，繼續闡述她的教養心得：「你這樣回去他會爬到你頭上的啦！你真的會寵壞他的！那有人像你這樣寵小孩啊！」被轟炸的發文者終於受不了，忍不住飆出一句「關你屁事啊！」，才讓阿嬤閉嘴，接著默默搭電梯離開。

發文媽媽表示，小孩住院那麼多天已經夠累了，還要應付「鳥嘴」，真的非常火大。其他網友也紛紛相挺，認為小孩生病虛弱，用抱的很正常，也覺得阿嬤真的管太多了。有網友表示無須理會，因為「你放下來還會遇到另外一個罵：這麼小怎麼讓他亂跑不背起來」。另有人說有時老人家的寵才是真正可怕，還老是愛管別人怎麼顧小孩。

當事者也補充說明，買午餐人多，讓他下來跑，萬一撞到或燙到，誰要負責？



"
"男友「不想結婚只想有小孩」 她深受打擊好傷心","/news/story/7272/3354089","網友在論壇上發文，男友不想要結婚卻想要小孩，矛盾的想法讓原Po好頭痛。示意圖／ingimage分享  facebook   
結婚只是一張紙，還是保障配偶的權益呢？近日有網友在《Mobile01》論壇上發文，她表示男友不想結婚，只想要有小孩，但對原Po來說「結婚至少可以保障配偶在法律上的權益」，讓她好難過直問「這觀念到底有沒有問題」，而網友看完則回應「婚姻是兩個家庭的事」。


原Po在文中表示，她男友因為家中經濟狀況不穩定，並不想結婚，如果要結婚就登記即可，不需要宴客那些繁瑣的流程，比起結婚，原Po的男友更想要有小孩。而原Po難過的表示，「爸爸媽媽養我這麼大，讓他們高興嫁女兒不可以嗎？什麼叫先生小孩再結婚？」讓她覺得，自己像是有錢人養在外面的第三者，接著她詢問網友「各位大大告訴我到底是哪裡有問題？」

網友看完則認為，結婚從來都不是兩個人的事，是兩個家庭的事，「當愛情開始委屈求全時，就是結束的開端了」、「這種自私的人，搞的像借腹生子，還不放生?」、「小孩出生後要怎麼照顧，住誰家比較好有想過嗎？」；不過也有網友認為「這種事我朋友也遇過，只要雙方有共識就好」、「起碼也可以給對方父母一個尊重與交代」、「不宴客的結婚也是一種選擇」。"
"亞培安素變質案 食藥署：下午決定是否預防下架","/news/story/7266/3353871","亞培安素被投訴出現變質、結塊的情形，亞培公司於台灣的進口商自行調查，發現除了亞培安素（原味鐵罐）以外，還有普寧勝、腎補納、管灌安素、健力體和愛美力HN等5款鐵罐產品，也出現變質問題。
食品藥物管理移請台北市衛生局調查，昨已到亞培了解，亞培表示投訴案件總計有6件，但拿不出詳細資料，今天下午以前將交付給北市衛生局，北市將依內容決定是否要採預防性下架。
食藥署食品組副組長魏任廷表示，亞培事件在第一時間收到訊息時，即請亞培台灣進口商所在地的台北市衛生局調查。北市衛生局昨前往亞培瞭解，亞培表示從今年1月到8月總計收到6件投訴案，由於第一時間沒辦法提供客訴的詳細內容，因此已要求今天以前提出詳細資料，北市衛生局將會依照今天提供的結果，評估是否要採「預防性下架」。
魏任廷表示，北市衛生局除了到亞培調查以外，現場也抽驗台灣亞培進口的產品，目前已知亞培安素是從美國進口，衛生局檢驗結果將會於1周內出爐，一旦檢驗出有任何疑慮，將可依照食安法開罰6萬元以上、2億元以下罰鍰。
由於第一時間食藥署對外的說法不一，食品組科長對外表示，除了媒體的投訴案以外，還有醫院有通報，但食藥署食品組副組長對外的說明卻是未接獲此事。魏任廷表示，當時確實僅接獲到媒體的投訴，並沒有說詞反覆。食藥署食品組副組長魏任廷宣布，今天下午將決定是否對亞培安素，採取全面預防性下架。圖／食品藥物管理署提供分享  facebook   "
"今日星座運勢／摩羯人逢喜事精神爽 事業多元發展","/news/story/7268/3338180","圖／ingimage分享  facebook   


總運：★★☆☆☆
愛情：★★☆☆☆
財運：★★☆☆☆
工作：★★★☆☆

貴人星座：處女座
幸運數字：6
吉時吉色：15:00-16:00香吉士黃
開運方位：西北方向

運勢提醒：
盡量遠離人群，方可避免與人爭執。

綜合運分析：
社交運較差，不善表達的一面易突顯，會因為一句模糊不清的話引起他人的誤解，默默做事、少參與討論方得安寧。事業上沒有太多表現的機會，安安分分地完成上級交代的任務就不會出紕漏。

愛情運分析：
冷戰日，保持距離以策安全，因為雙方似乎都有點情緒化。

事業運分析：
沒有想清楚就開始動手做，難免有點捉不到重點，做事情容易浪費一些多餘的精力。

財運分析：
理財聖經講得頭頭是道，但缺少執行力。




總運：★★★★☆
愛情：★★★★☆
財運：★★☆☆☆
工作：★★★★☆

貴人星座：水瓶座
幸運數字：9
吉時吉色：21:00-22:00碧空藍
開運方位：正北方向

運勢提醒：
活力充沛，全身都是能量。

綜合運分析：
不善花言巧語的一天，就用行動讓情人感受你的情意吧！購物慾強烈，要儘量克制，可節省一筆不小的開銷。閒暇之時多翻閱雜誌，你會得到不少對工作有用的情報，對你大有助益。

愛情運分析：
今日你和戀人都想依賴著對方，只有兩人在一起時才能感到踏實和美好。若有一方感到不快時，另一方要記得立即去撫慰。

事業運分析：
身邊的親朋好友是你最佳的後援力量，有他們默默地支持，可以讓你專注在自己的事業上，無後顧之憂，做起事來特別順手。

財運分析：
金錢上會有點小狀況，找年長親友商量看看該怎麼處理，不要一意孤行。適合在今日把帳單繳清！




總運：★★☆☆☆
愛情：★★★☆☆
財運：★☆☆☆☆
工作：★★★☆☆

貴人星座：射手座
幸運數字：6
吉時吉色：14:00-15:00古銅青
開運方位：西北方向

運勢提醒：
財運較低，切忌盲目投資。

綜合運分析：
容易為愛傷感的一天，對舊戀情難以釋懷，與親友聊聊天會得到安慰。家庭主婦需特別留意上門拜訪的陌生人，容易引狼入室，遭遇騙子。依賴心增強，易因缺少積極性而喪失提升自我的機會。

愛情運分析：
另一半與異性交往較頻繁，讓你醋意大發。你可別小題大作，誤會另一半喔！

事業運分析：
今天是考驗你體力的時候，工作中需要體力勞動的機會將增加。

財運分析：
金錢問題多多，賺錢辛苦了點，而且金錢支出多，較容易為錢煩惱喔。特別要注意倘若一意孤行的話恐會破財喔！




總運：★★★☆☆
愛情：★★☆☆☆
財運：★★★☆☆
工作：★★★★☆

貴人星座：金牛座
幸運數字：5
吉時吉色：15:00-16:00雪花銀
開運方位：東南方向

運勢提醒：
含糊其辭會讓人產生誤解。

綜合運分析：
鼓起勇氣把自己想要表達的意思說明白。把舊衣服拿去回收救濟，會有清除障礙、招來好運的功效。給人送禮的事情還需多揣摩對方的心思後再做決定，若對方心情不太好，你貿然送上的心意，對方會敏感地認為你別有用心哦。

愛情運分析：
戀愛運略差，男女間恐有意見不合或是對立的情形，感性點，少說點道理就沒事囉！

事業運分析：
事業運頗佳，新創意可望獲得認同，可按計劃推行，進展順利，收獲不少。

財運分析：
一旦賭念、貪念一起，損失會是大筆的唷！




總運：★★★★☆
愛情：★★★★☆
財運：★★★★☆
工作：★★★☆☆

貴人星座：水瓶座
幸運數字：8
吉時吉色：10:00-11:00水晶紫
開運方位：正西方向

運勢提醒：
能量的累積要靠休息。

綜合運分析：
今天的你特別細心，懂得設身處地為他人著想，極易感動對方；熟悉市場與理財產品，投資方能有的放矢，投資收益才會多；沒得到充分的休息，工作起來就提不起勁，午休對工作的助益很大。

愛情運分析：
單身者可在社交場合結緣感性、口才佳的異性；有伴侶的人別吝嗇說些甜言蜜語。

事業運分析：
今日事業運平平，適合在今日做點規劃方面的工作，排定日後的行事曆。

財運分析：
有機會從異性手中獲得周轉金。




總運：★★☆☆☆
愛情：★★☆☆☆
財運：★★☆☆☆
工作：★★★☆☆

貴人星座：巨蟹座
幸運數字：7
吉時吉色：14:00-15:00蘑菇灰
開運方位：西北方向

運勢提醒：
人際關係上避免加入八卦消息的行列。

綜合運分析：
不要在背地裡議論他人的是非，容易陷入口舌紛爭之中。熱情用在挑戰新工作上，憑著豐富的經驗和智慧，會有不小的進展。抽空去書店看看，會有不錯的發現，買點專業書籍，給自己充充電。

愛情運分析：
與戀人交流溝通較少，感情趨於平淡。有話就直接說出來，暗藏於心易引起誤會。

事業運分析：
今天你得抽出時間將工作環境整理一番，有助轉換心情！

財運分析：
從小錢著手，不輕易讓他人佔便宜。




總運：★★★☆☆
愛情：★★★☆☆
財運：★★☆☆☆
工作：★★★★☆

貴人星座：天秤座
幸運數字：3
吉時吉色：17:00-18:00碧空藍
開運方位：正南方向

運勢提醒：
工作表現機會多，做事游刃有餘。

綜合運分析：
今天在工作上可以多元化運作，同時進行不同性質的事務也能得心應手，熟悉的領域或是感興趣的項目會有突破性進展。購物慾望強烈，小心拿了一堆的商品，付帳時才發現錢不夠，會很尷尬喔！

愛情運分析：
已婚者很容易在無意中惹對方生氣，多忍讓可平息爭吵，爭辯只會火上加油。

事業運分析：
會有一些突如其來的變化，讓你有點難以接受，不過，冷靜下來後就能很快解決。

財運分析：
財務耗損的日子，不是掉錢包，就是亂花錢，不然就是把東西弄壞掉！




總運：★★★★☆
愛情：★★★☆☆
財運：★★★☆☆
工作：★★★★☆

貴人星座：巨蟹座
幸運數字：8
吉時吉色：11:00-12:00香吉士黃
開運方位：東南方向

運勢提醒：
做任何事都要保持一貫態度。

綜合運分析：
單身者面對心儀的對象，可以用積極的方式和態度表達自己的情感，能讓對方更快接受你；理財上會出現一點問題，要及時跟進與糾正錯誤，避免遭受更大損失；工作時若能展現強勢作風，可以讓你合作夥伴更積極配合，但要注意不能太超過，不然會使他產生反抗心理。

愛情運分析：
戀愛運普通，戀愛中的人要互相包容、和睦相處；單身者則適合把心思放在工作上吧！

事業運分析：
企畫、組織能力突顯，將這方面的優勢運用到工作中，容易有實質性的收穫。

財運分析：
財運普通，多運用智慧理財，隨時精算近日的收支狀況。




總運：★☆☆☆☆
愛情：★☆☆☆☆
財運：★★☆☆☆
工作：★★☆☆☆

貴人星座：摩羯座
幸運數字：3
吉時吉色：08:00-09:00和闐玉白
開運方位：正西方向

運勢提醒：
愛情是兩個人的功課。

綜合運分析：
掌控慾望過強，使對方難以忍受，繼而產生離開的念頭。理財得到長輩們的幫助，他們的經驗使你的財運得到較快的提升。心情好壞對你的工作有著直接影響，心情低落時不妨先將工作放下吧！

愛情運分析：
又發生爭執了嗎？雙方意見不合是常有的事，不要想得太嚴重！

事業運分析：
在與人交往、互動上容易出問題，在發表言論時應注意自己的措辭，以免得罪人。

財運分析：
沮喪的情緒會降低求財的動力而使得財運受阻。




總運：★★★★★
愛情：★★★★★
財運：★★★☆☆
工作：★★★★★

貴人星座：射手座
幸運數字：1
吉時吉色：22:00-24:00青金石藍
開運方位：正南方向

運勢提醒：
人逢喜事精神爽。

綜合運分析：
今天的愛情運勢有衝刺最高點的機會哦！單身MM抹上淡粉色眼影會有很強的助運功效；財運頗好，得財雖少，但非常輕鬆，且能累積不少經驗；服務行業工作者會得到意想不到的工作機遇。

愛情運分析：
變化多端的戀愛日，容易感受到心上人熱情、俏皮、可愛的一面；在雙方的努力下，就能營造快樂的一天。

事業運分析：
今日事業運旺旺，可以從事多元化發展，同時進行好幾件事，可是仍然要量力而為，免得每件事情都做得很草率。

財運分析：
特別愛花錢的一天，荷包錢放少一點，信用卡快點藏起來，省得亂花一通後心生後悔。




總運：★★★☆☆
愛情：★★★☆☆
財運：★★★★☆
工作：★★★☆☆

貴人星座：獅子座
幸運數字：9
吉時吉色：19:00-20:00芒果黃
開運方位：東南方向

運勢提醒：
真心傳遞愛意。

綜合運分析：
活動中似乎有著相遇緣分的預感，只要誠實表達你的心意，就能有個愉快且溫馨的約會；財運亨通，有意想不到的一筆進帳；求知過程中，同學之間互通有無、交流心得，彼此間的感情更近了一步。

愛情運分析：
夫妻之間不宜表現得太過強勢，多聽聽對方的意見會讓你有新的體會。

事業運分析：
雖不乏轉換的機會，可惜機遇雖多，卻因為優柔寡斷而難以掌握，或是停頓在紙上談兵。

財運分析：
人際關係運用得當，可化為財源。




總運：★★★☆☆
愛情：★★★★☆
財運：★★★☆☆
工作：★★☆☆☆

貴人星座：摩羯座
幸運數字：1
吉時吉色：10:00-11:00遠洋藍
開運方位：東南方向

運勢提醒：
別讓自己活得太累。

綜合運分析：
工作沒有頭緒，計劃停滯不前，不如尋求同事的幫助。財運一般，生活顯得有點拮据，不妨給自己一點阿Q似的精神安慰。異鄉工作者易受鄉愁之苦，和老鄉話話家常，便能體會到家的感覺。

愛情運分析：
單身者因社交活動頻繁而結識心儀的異性，多安排一些約會，可快速增進感情。

事業運分析：
事業運略差，壓力多來自於上司或客戶，放下主觀意識，默默配合吧！

財運分析：
胡亂投資會大吐血，賠老本。








【延伸閱讀】
●上升星座看未來？星座命盤免費算
●塔羅神占，你的戀情開花結果？
　

【更多命理分析，請前往 科技紫微網】"
