"title","link","text"
"為什麼台灣羊肉沒有羊騷味？他說出外界不知道的原因","/news/story/7266/3350127","台灣本土羊肉。 圖╱聯合報系資料照片分享  facebook   不少人怕吃羊肉，主要是因為羊肉有一股厚重腥羶味，但其實台灣飼養的羊肉，吃起來並沒有這味道，中華民國養羊協會理事長林浚琛表示，主要是因為國產的羊肉，在出生後5個月就去勢閹割，因此少了雄性的味道，肉吃起來也就沒有腥羶味。
他表示，因為進口羊肉屬於放牧，抓到就宰殺吃，並沒有去勢，因此進口羊肉會有腥羶味，現階段有七成羊肉是綿羊肉，沒有帶皮，口感也較差，本土的羊肉既沒有羊騷味，且帶皮口感好，至於這種羊騷味是否可使用烹調方式去除，他表示，除了放了很多中藥與辛香料，否則真的很難去除，也都還吃得出來那味道。
林浚琛表示，本土羊肉每台斤約500多元，進口的羊肉每台斤約200至300元，兩者價差不小，但也因為本土羊烹調方式多元，可以清燉、清燙，這也是味道很重的進口羊肉，不能比擬的。"
"美同志夫妻帶嬰兒提前登機遭拒 長榮回應","/news/story/7266/3349162","長榮航空疑歧視同志，遭美國人拒絕再次搭乘。 圖／聯合報系資料照 記者鄭超文／攝影分享  facebook   

美國知名飛航旅遊部落格「The Points Guy」日前一篇部落客寫到有關美國一對同志夫妻帶著孩子，一家三口搭乘長榮航空要從舊金山飛往台北，疑因長榮當地地勤和航空人員特別針對他們是同志身份，只允許一名家長帶著孩子提前登機，沒想到登機後卻看到很多異性夫妻卻可以同時帶孩子提前登機，認為長榮航空歧視同志。

來自美國的Jeff，原訂和丈夫要帶著他們19月大的女兒，於9月1日凌晨1點20分，搭乘長榮航空EVA 27的航班，從舊金山SFO飛往台北TPE，登機前Jeff向長榮地勤人員確認是否提供攜帶嬰幼兒的家庭提早登機服務，地勤人員最後告知他們只有一位家長能夠帶著孩子提前登機。

Jeff當時在登機口前告知長榮地勤人員，他與他丈夫都是這名女兒的爸爸，但該地勤人員堅持只有一名家長能夠帶孩子提前登機，Jeff和丈夫從未搭過長榮航空，只好按照航空公司的規定。沒想到，當Jeff的丈夫帶著女兒提前登機時，卻發現還有很多異性夫妻都帶著孩子提前登機，且雙方父母都共同登機，並沒有只有一名家長的限制。

Jeff後來透過社群媒體Twitter寫到，對於長榮航空相當失望，他們排除同性家庭的提前登機服務，在此事件發生後，絕對不會再搭乘這家航空公司。

對此，長榮航空特別發聲明回應，長榮航空提供陪同嬰幼兒的旅客優先登機服務，但不會限制陪同者人數及與嬰幼兒的關係。此案係因於舊金山國際機場地勤代理公司職員之疏失，當旅客提出疑慮後，地勤代理公司主管隨即於登機口向旅客致意及說明，長榮航空已再次向該地勤代理公司佈達優先登機之規定，並對造成旅客的不便深表歉意。
Jeff與丈夫是美國一對同志夫妻，日前搭乘長榮航空帶著19個月大的女兒，要從舊金山飛往台北，卻被該地勤人員疑因歧視同志身份，拒絕兩人同時帶女兒提前登機，Jeff在Twitter寫下整個過程。圖／取自「The Points Guy」分享  facebook   
Jeff與丈夫是美國一對同志夫妻，日前搭乘長榮航空帶著19個月大的女兒，要從舊金山飛往台北，卻被該地勤人員疑因歧視同志身份，拒絕兩人同時帶女兒提前登機，Jeff在Twitter寫下整個過程。圖／取自「The Points Guy」分享  facebook   
長榮航空疑歧視同志，遭美國人拒絕再次搭乘。圖／聯合報系資料照分享  facebook   
"
"亞培安素被爆變質、臭酸 食藥署：未接獲醫院通報","/news/story/7266/3350734","一位民眾向媒體投訴，知名營養補充品亞培安素出現變質、臭酸的情形，媒體指出，亞培安素並非「個案」而是「通案」，並指出衛福部食藥署表示，近期接獲多起醫院通報亞培安素有變質問題。再次求證食藥署，食藥署食品組副組長魏任廷表示，食藥署「並未」接獲到任何醫院通報，恐怕是採訪時，對方聽錯了訊息。
媒體報導指出，一位民眾從3到4年前生病住院後，每天都會喝亞培安素，為了方便使用，每次購買都是以箱為單位，3個月前購買一批安素，上周打開最後一箱中的其中一瓶，上頭的有效期限到明年1月6日，但開罐後，產品卻是結塊、變質、臭酸。
對此，食藥署食品組副組長魏任廷表示，根據目前的瞭解，亞培安素都是原裝進口，進口產地為美國跟荷蘭，今接獲媒體的訊息後，將會立即展開調查，但今年完全沒有收到任何醫院反應亞培安素有變質的狀況，一旦經查有產品疑慮，將依違反食安法第15條，開罰6萬元以上、2億元以下罰鍰。
知名營養補充品亞培安素傳出變質情形。 圖／聯合報系資料照片分享  facebook   "
"他怨連小學生也講大陸用語 網友：歐美日外來語就比較潮？","/news/story/7266/3349637","有網友發文表示，朋友家的小學生也是用中國大陸用語，讓她好不習慣。小學生示意圖，跟新聞事件無關。圖／聯合報系資料庫分享  facebook   

台灣人喜好追劇，又愛看電影，不過網路上許多中文翻譯，都是由中國大陸提供的，因此看懂簡體字、大陸用語，也漸漸變的稀鬆平常。而近日有網友在《批踢踢實業坊》發文表示，大陸用語無所不在，連台灣小學生都在使用，「覺得頭痛」，而文章一出，網友們有不同意見。

原Po在文中提到，「今天看到朋友家的小學生說，明天要穿『體能服』」，他心想哪來的新用詞，上網查才知道是大陸用語，他無奈表示「什麼時候開始，學生不說體育服改成體能服了」，除了劇中會學到對岸用語，連拍賣平台也常常會有「信息、小姐姐」的文字出現，原Po表示「我也沒去干涉別人怎麼發文啦，就只是看了默默覺得頭痛」。他也分享了親身經驗，有個交了大陸男友的學妹，發文也變成「我覺得今天特別開心、特別棒，這樣肯定挺麻煩，店員小姐姐真可愛」，嘴邊經常掛著大陸語氣的用詞。

而有網友認為，對於小學生來說，使用大陸用語太早了，「說不定連『母湯』這種本土語言都不知道」、「運動服啦，體能服是什麼」、「小學生而已...」；不過有網友覺得，「魯蛇、歐巴也是外來語，沒必要分那麼細」、「比起用語更在意錯字」、「吃飽沒事才會討論這個吧」，也有人認為年輕人歐美日用語感覺很潮，「中國用語=入侵嗎」。"
"36歲補教師手搖杯不離身 年紀輕輕就中風","/news/story/7266/3349384","36歲洪姓補教業老師平時習慣隨手一杯手搖飲，他身兼行政，近期又要擴點，常喊頭痛，以為感冒未癒，一個月前晚間開完會，突然癱軟在樓梯間送醫急救，醫師發現他腦中風，第3天發現血塊擴大，以立體定位抽吸手術抽吸腦內血塊，患者術後即恢復意識，2周內，已能用單詞及簡單句子與人互動，如今可緩慢走路，正在接受復健訓練，預估復健期約半年。
林新醫院神經外科醫師高定憲說，衛生福利部統計，45歲以下的年輕型腦中風患者近幾年攀升10%，年輕中風歸咎生活習慣改變，大部份個案都是肥胖、少動或是有高血壓等三高慢性病患；上班族多是久坐，再加上3C低頭族多，飲食偏向高油、高糖和高熱量，如果工時又長、壓力大、睡眠不足、吃飯時間不定，都會造成慢性病年輕化。
高定憲指出，36歲的洪姓病患是最近工作型態轉換壓力大，不菸不酒但愛吃肉、體型微胖，也愛喝手搖飲料，工作時隨手一杯飲料，有高血壓卻不自知。根據洪先生的家人描述，平時洪先生有頭痛、頭暈的症狀，但以為是感冒至一般診所就醫，殊不知頭痛、頭暈即是中風的前兆。中風症狀很多，初期症狀不明顯，近半年本院就收治多位40歲左右正值青壯年期的患者。
他呼籲，民眾平時就應注意血壓情況，多運動、飲食均衡少吃油，避免膽固醇過高造成血管硬化。如果有頭暈、不明原因跌倒、單側手腳無力麻木，語言功能障礙等情況，都要懷疑是否中風，盡速就醫，家族有高血壓病史者最好定時量血壓並接受治療。林新醫院神經外科醫師高定憲說明，洪姓補教業老師，送醫後第3天，血塊擴大。記者趙容萱／攝影分享  facebook   林新醫院神經外科醫師高定憲說明，洪姓補教業老師送醫後第3天，血塊擴大。記者趙容萱／攝影分享  facebook   "
"美國人都很開放很能聊？打探隱私是犯了大忌！","/news/story/7272/3349291"," 圖片來源／stocksnap分享  facebook   

美國人開朗隨和，喜歡和他人交流，即便只是在超市排隊、站牌前等公車、甚至在登機室，都很容易遇到主動攀談的人，聊一些有的沒的五四三。不過，和美國人聊天也是有禁忌的。除了敏感的政治宗教話題，另外一個亞洲人比較容易忽略、對美國人卻是大忌的，當屬隱私問題了。


仔細聽聽美國人的聊天內容，剖析一下，就會發現有非常明顯的界定範圍，聊的話題總圍繞著天氣、寵物、吃喝或其他無關痛癢的話題。你甚至會覺得，和這個人都聊了半個多小時了，卻像打棉花一樣，還是不太了解這個人的底細。最主要的原因是美國人看似什麼話題都可以聊，若碰到私事或隱私，就半點都不能沾，像是交友狀態、性向、薪水等，在美國都屬禁忌話題，除非對方主動分享，否則其他人無權過問。
對照人情味濃厚的寶島，聊天喜歡一根腸子通肛門，就算第一次見面，甚至搭個捷運也可以不避諱問起最直接的問題：你幾歲？結婚沒？沒結婚的問有沒有男女朋友？有結婚的問有沒有小孩？為何只生一胎？住哪裡？薪水多少……這些問題對亞洲人來說只是平常的噓寒問暖，但多少帶著些人情壓力和社會期待，彷彿必須符合普世的標準或得到他人認同才能過關，更別提一年三節訪鄉探親時諸親友的關切了。
我的朋友琪拉是剛從美國搬回臺灣的家庭主婦，帶著三個小孩，老公常常在外打拚。因為住得離公婆家很近，每天晚上會帶三個小孩回婆家吃晚飯。久而久之，就開始接到鄰居大嬸們的關心，問她為什麼身邊都沒有老公陪？老公一個月賺多少？她住這裡是買還是租？多少錢？為什麼都不自己煮飯？搞得琪拉只想轟回去一句「干你屁事」。
而美國文化重視個人主義，為自己而活才是最重要的事，因此也極其保護個人隱私和選擇，很多時候，上述的私人問題連父母或親朋好友都不見得知曉，更何況是完全不熟的陌生人。反之臺灣文化注重的是以群體為主軸，包括家庭和社會的關係，大家習慣為他人而活，覺得這樣的問話是表達關心的一種，也十分理所當然。


除了日常生活，美國的醫療體系更注重病患隱私，「健康保險可攜與責任法」（HIPAA）就是醫療體系裡常見的一個規範，簡單來說就是對病患隱私保護的相關法規：除非是病患的主治醫師或相關護理人員，不然沒有人有權利過問、翻閱、甚至查找病歷，若是觸犯，醫療人員不但可能丟了工作，連罰款金額都高達五萬美元。
十年多前，知名歌手小甜甜布蘭妮在洛杉磯加大（UCLA）醫院的聖塔莫妮卡（Santa Monica）院區生產，當時我正在該家醫院擔任志工。布蘭妮生產的消息在媒體上鬧得沸沸揚揚，我年輕不懂事又好奇心旺盛，就問了當天值班的護理師，媒體所言真假，沒想到被她大聲斥責，不是我們直屬的病患，不該議論他人的隱私，哪怕是天王巨星、總統高官等公眾人物都一樣。幾年後，布蘭妮因為精神狀況再次住院，甚至有幾位不相關的護理人員和醫生因為翻閱了布蘭妮的病歷而被UCLA開除。
醫療隱私延伸到連和病患談論病情時，都必須在完全隔離的情況下進行。就算是病患家屬也一樣，除非病患允許，不然一個字也不能說，也嚴禁病患的工作單位因病患身上帶有任何疾病而開除或降薪。
我在紐約大學（NYU）牙醫學院時，有一次不慎被病患帶有感染性疾病的針管扎到手指，必須立刻抽血確認是否有感染跡象。當時我被帶往一個小小暗暗的房間，只有一盞微弱燈光，護理師非常溫柔的問我對這種感染性疾病是否有任何疑問，並小心翼翼的告知我目前為陰性反應，但過陣子還是要回診。我心想，只不過是一個檢查報告，有必要搞得像是要告訴我國家機密嗎？
同樣場景搬回臺灣，我在臺灣某間醫院就診時，還沒看到我的主治醫生前，就先有一位住院醫師過來蒐集我的病歷，帶我到診間詢問我有關腸胃的各種問題。同一間房間裡，有兩、三位醫師在旁邊打報告，有另一位病患在角落接受治療。我一邊環書名：美國人的真正生活：美國遊留學、工作、生活必看！從美東到美西，大城市小牙醫的私房觀察作者：Dr． Phoebe出版社：時報文化出版分享  facebook   顧房內狀況，一邊聽醫師問我的大便顏色長度跟軟硬度，搞得我必須和全診間的人分享我的排泄物構造，真是生平第一次這麼自由奔放的分享如此私密的資訊。
我曾和從醫多年的內科醫師友人傑克聊起這個話題，他非常瀟灑直白的下了最好註腳：「在美國，保護病患隱私的定義就是除了病患本人，他的病情誰都不能講，除非病患同意；在臺灣，保護病患隱私的定義就是除了病患的家人、友人（以下請自行放入三百六十五位親戚名稱），病患的病情絕對不能跟本人講，除非家人同意。如果你敢隨便跟病患講他快死了，下一個被告的就是你。」
聽完他這一席話我才明白，在美國，隱私是屬於你自己的。而在臺灣，隱私是必須和他人分享的。

（作者／Dr． Phoebe 本文出自時報文化出版《美國人的真正生活：美國遊留學、工作、生活必看！從美東到美西，大城市小牙醫的私房觀察》，未經同意禁止轉載。）"
"高中數學比弟好選文組 爸說女生當老師就好","/news/story/7269/3350545","男女職場不平等現象比比皆是，不僅男女同工不同酬，連文組出身的薪資都比理工科低。示意圖，與新聞內容無關。聯合報系資料照分享  facebook   男女職場不平等現象比比皆是，不僅男女同工不同酬，連文組出身的薪資都比理工科低。日前一名網友在PTT好奇發問，「為何女生不選電資，與其一直靠背同工不同酬，讀個電資，人生神爽也不要」。PO文者還說即使同工不同酬無法改變，理工組大部份工作還是很好賺，而且女生讀理工是神優勢，隨便找都是會賺錢的男友。一名女網友隨後回應女生不選理工的理由，真的就是社會期待啊！她更堅定的表示「人生讓她重來，一定讀理工」。

日前一名網友在PTT的WomenTalk板PO文表示，理工組大部分工作還是很好賺，而且大學一堆理工科，女生也少，隨便找都是優質會賺錢的男友，為什麼女生不要選理工組。原PO表示，有人說是女生讀文組是社會期待，大家都知道文組容易被歧視，難道女生是自願被歧視嗎。原PO更進一步表示，女生選理工組明明是人生逆轉的好跑道，自己卻不去跑，真的無法靠背別人。

一名女網友隨後PO文回應說，「真的就是社會期待」。她舉例說，考大學時什麼都不懂，自己的數學也不好，父親說女生當老師就好，就選了文組。女網友說她弟弟的數學比她更爛，也是因為家裡的期待，讀了理工組。相較之下，當時她明明就可以去讀爛一點學校的理工組。她真的很後悔，當時真的是家庭和社會的期待造成她選文組，如果「人生讓她重來，一定讀理工」。

網友在看完PO文後回應說，「你以為讀電資多了不起」、「累得跟狗一樣的阿宅工程師，根本很難有正常家庭生活」。也有網友支持讀非理工組，「其實因為數學不唸理工，唸護理也是很好的選擇，薪水高」。有網友打圓場說，「人的興趣志向本來就不同，不是每個人都想以賺到最多的錢為目標」。

女網友最後留言透露自己的薪水應該算不差，只因發現事業心蠻大的，想說如果去唸理工組，自己的發展可能更好。
"
"入秋首波鋒面周六報到 北台雨勢不容小覷","/news/story/7266/3350486","今年秋天首波鋒面周六報到。 聯合報系資料照片／記者杜建重攝影分享  facebook   中央氣象局預報員劉沛滕表示，今年秋天首波鋒面周六報到，北部、東半部都有陣雨，宜蘭、基隆北海岸及大台北山區有局部大雨或豪雨，「雨勢不小」，較大雨勢將持續三天。
此外，溫度也受影響，劉沛滕表示，鋒面過後東北風將挾帶較涼空氣南下，周六至周一高溫下降，北部高溫28、29度，低溫下探23度，周二台灣受南方雲系影響，北部、東半部及南部仍有降雨機率，提醒民眾注意天氣變化。
中央氣象局表示，明、後天清晨至上午西半部地區仍有飄雨的機率，隨著水氣漸增，各地大多為多雲、午後有短暫雷陣雨的天氣型態，午後雷陣雨的範圍增廣，也較為明顯，不排除有大雨出現的可能。
氣象局表示，周六至下周一隨著鋒面接近並且影響，東北風稍增強，臺灣附近天氣較不穩定，各地整天降雨機率提高，尤其北部及東半部地區下雨的範圍會較多，中南部地區也有局部短暫陣雨。
氣象局表示，下周日、一除了北部、東半部地區外，中南部山區也有短暫陣雨出現，其餘地區仍以午後雷陣雨的天氣型態為主；下周二北部、東半部地區有短暫陣雨，其餘地區仍以午後雷陣雨的天氣型態為主。"
"全台10縣市大雨特報！ 桃竹苗大雷雨","/news/story/7266/3349884","中央氣象局發布大雨特報，對流雲系發展旺盛，易有短時強降雨，今天桃園至苗栗地區及台中以南山區有局部大雨發生的機率，注意雷擊、強陣風及溪水暴漲。
象局發布大雷雨即時訊息，持續至下午2時；慎防劇烈降雨、雷擊、9級以上強陣風，溪(河)水暴漲。路面濕滑，步行與開車請注意安全。進入室內，遠離山頂、屋頂、涼亭、獨立樹下、溪流或水塘，位於空曠區域應蹲下降並盡量減少與地面接觸的面積。避免從事水上活動，如釣魚、划船、游泳等。
●示警區域：
桃園市：龍潭區、復興區
新竹縣：竹東鎮、新埔鎮、關西鎮、芎林鄉、橫山鄉、北埔鄉、峨眉鄉、尖石鄉、五峰鄉
苗栗縣：南庄鄉、三灣鄉中央氣象局發布大雨特報，對流雲系發展旺盛，易有短時強降雨，今天桃園至苗栗地區及台中以南山區有局部大雨發生的機率，注意雷擊、強陣風及溪水暴漲。圖／翻攝自氣象局網站分享  facebook   "
"低溫24度！周六起秋意濃 早起留意氣溫偏涼","/news/story/7266/3349183","周六起秋意濃。氣象局指出，未來一周各地低溫約24至26度，早起活動的朋友請稍加留意，不過，今天起至7日各地白天依然晴朗炎熱、紫外線指數偏高，預測各地高溫約32至35度，戶外活動請注意防曬和補充水分以預防中暑。
颱風動向方面，中度颱風燕子今天將持續影響日本本州及北海道附近天氣，氣象局提醒，要前往當地的民眾，要留意天氣訊息。
氣象局指出，明後天清晨至上午西半部地區仍有飄雨的機率，隨著水氣漸增，各地大多為多雲、午後有短暫雷陣雨的天氣型態，午後雷陣雨的範圍增廣，也較為明顯，不排除有大雨出現的可能。
氣象局表示，8日至10日鋒面接近，東北風稍增強近天氣較不穩定，各地整天降雨機率提高，尤其北部及東半部地區下雨的範圍會較多，中南部地區也有局部短暫陣雨；周日、周一除了北部、東半部地區外，中南部山區也有短暫陣雨出現，其餘地區仍以午後雷陣雨的天氣型態為主。11日北部、東半部地區有短暫陣雨，其餘地區仍以午後雷陣雨的天氣型態為主。
溫度方面，氣象局指出，未來一周各地低溫約24至26度，早起活動的民眾要稍加留意，至於白天高溫，周三至周五較悶熱，各地在30至34度左右，周六到下周一鋒面影響加東北風增強，各地雲量增多、降雨機率也提高，各地高溫下降，約28到31度，低溫約23到26度，感受舒適到稍有涼意。圖／中央氣象局分享  facebook   "
