"title","link","text"
"吳德榮：周末入秋第一股東北風南下 北台灣轉涼降雨","/news/story/7266/3347179","時序進入9月，中央大學大氣科學系兼任副教授吳德榮在「三立準氣象·老大洩天機」專欄指出，周六至下周一(8至10日)入秋第一股東北風南下，北台灣天氣將轉涼，降雨明顯，至於影響程度要再觀察。
吳德榮指出，最新(3日20時)歐洲中期預報中心(ECMWF)模式模擬顯示，今日台灣附近低層水氣漸增，大氣趨於不穩定，中午前晴朗炎熱；午後對流在山區發展，部分平地受影響。明日至周五台灣天氣更不穩定，午後有雷陣雨的機率提高、範圍擴大。清晨「陸風環流」也有在迎風面中南部帶來短暫陣雨的機率。
吳德榮說，最新(4日2時)「路徑潛勢預測圖」顯示，中颱燕子今日中午前後登陸四國、本州一帶，明日上午通過北海道西方海面；今、明兩天若有日本行程，應注意燕子的影響。此外，最新歐洲模式模擬顯示，明、後天另有一偏弱的熱帶擾動，可能在琉球東南方海面發展，大致向西北進入東海，需進一步觀察。
他說，即使燕子離台灣超過1千多公里，長波還是可以傳達至東海岸；如果海岸的海水變淺，前浪速度減慢，後浪追上前浪，將導致能量堆積，波浪突然增大，破壞力驚人；由於發生時未必有強風伴隨，突如其來，難以防範，故俗稱「瘋狗浪」。長浪的現象，待今午「燕子」登陸日本減弱後，就會逐漸趨緩，但今日在海邊活動，仍應注意安全。
中央氣象局說，今天清晨至上午中南部沿海地區仍會有局部短暫陣雨，早上外出的朋友要記得攜帶雨具備用；其他各地白天依然晴朗炎熱、紫外線指數偏高；預測西半部及東北部的高溫可達33至35度，大台北地區有局部出現36度以上高溫的機率，花東約32度上下，戶外活動要預防中暑。
氣象局表示，午後各地山區以及南部、東南部地區易有局部短暫雷陣雨，並易有局部較大雨勢，提醒在這些地方以及山區附近活動的朋友留意午後天氣變化。中央大學大氣科學系兼任副教授吳德榮在「三立準氣象·老大洩天機」專欄指出，周六至下周一入秋第一股東北風南下，北台灣天氣將轉涼，降雨明顯。聯合報系資料照分享  facebook   "
"聯誼就是互相騙？帥經理身高168 婚友社籲穿增高墊","/news/story/7272/3347296","適婚男女想要認識交往對象時，有時會透過聯誼公司安排介紹。一位網友說明自己身高168公分的男性友人雖然各方面條件不錯，就是身高矮了一點，聯誼公司建議他穿內增高鞋墊去參加聯誼。雖然猶豫這樣的行為有點像詐欺，卻被女生還不是化妝戴角膜放大片跟用水餃墊這個理由勸說。
先不論穿內增高鞋墊聯誼算不算說謊，遇到要脫鞋的情況很快就會漏餡。示意圖，圖片來源／ingimage。分享  facebook   

網友在論壇「Mobile 01」 提及，自己的朋友在內湖科學園區當經理、今年34歲年薪百萬、北科大碩士，有車尚無房，除了身高其實條件比大部分的會員好，「臉算是帥」。聯誼公司認為女性會員的身高條件通常都開175以上，於是要他的朋友將身高謊報為173，不然可能連見面的機會都沒有。朋友則是覺得都花錢參加聯誼了，用騙的有什麼意思，聯誼公司就以女生還不是都用化妝跟高跟鞋美化自己，「反正都是騙，很公平」。想問問大家的意見，男生穿增高墊去參加聯誼到底可不可以？

有些網友認為美化一下自己的條件不算過份「女生戴放大片假睫毛，男生穿恨天高，剛好而已。」、「條件好的輕熟女對外貌很要求的，經濟實力只是基本」，覺得還是穿一下比較好。甚至還說「看對眼、聊得開後身高就不是問題了」，內增高穿了再上。

另有一派網友則認為「不用隱瞞，有時候無印良品反而更受歡迎」，覺得謊報身高跟穿增高鞋的建議滿爛的，「被騙只會讓對方感覺更差而已」，還說只有誠實面對「遇到墊很大的才可以大聲嗆」。有人拿找工作作比喻「還是實話實說，節省雙方時間」，認為男女見面好比參加公司面試，條件開得很好面試後被拆穿只會埋怨浪費了交通費用和時間而已。也有人覺得聯誼公司果然就像俗話說「無奸不成商，無謊不成媒」，這間公司兩件事都做到了。
"
"員工表現傑出卻被爆學歷造假 主管的抉擇引論戰","/news/story/7266/3348079","有網友發文提問，一個部屬在工作上表現傑出，當主管正要提報升時，卻被踢爆學歷造假，這樣當主管的該如何處理？圖／ingimage分享  facebook   倘若一個部屬在工作上表現傑出，當主管正要提報升時，卻被踢爆學歷造假，這樣該如何處置？有網友在mobile01上發文，表示若有人憑假文憑錄取進而晉升，卻被人事主管發現假文憑，人事主管希望該發文網友能做出處置，而他也猶豫是要直接開除還是裝傻不拆穿但也不升等，又或者都不管，唯才是用，力排眾議？

發文網友指出，一個部屬在工作上，表現了充分的積極度與配合度，也在製程上找出了盲點，使該產品的良率大大提升。工作表現可說是可圈可點，但沒什麼私交。可在某年的人事晉升，原PO將他提報升等為課長（副理）一職，而新來的人事主管在調閱人事卡時，發現該員工當年只繳畢業證書影本，而未繳交在校成績單，於是打去學校詢問，一問才發現根本沒這位員工的學籍資料，該員工學歷竟是造假的。

該問題一出，立即吸引網友熱烈討論，有網友認為這一定要開除，「因為你提報的，公司想必也把你記了點，只是在觀察看你的做法，炒了劃清界線。他是有貢獻，但偽造文書是刑事罪。公司必須在幾百人幾千人面前劃出紅線」、「誠信比什麼都重要，那天出了什麼大狀況幫他扛？扛不起啊！」。但也有人覺得「坦誠相談,踩到公司紅線,這次無法晉升,因為需要給公司制度一個台階下來處置假學歷問題，但功過可相抵，希望該員繼續努力證明自己的能力凌駕於學歷，晉升之日指日可待」，並建議「這種事情當然都要往上提報吧，最好的情況就是上頭開會決議，主管也是得照公司規定行事的」，甚至有人直言，「奴才好找，人才難得，如果這員工真的這麼優秀，何不給對方一段時間去把學歷補足呢？當然，你這提拔他的主管，可能要擔待一些責任就是了」、「如果他真的是人才，你也可以跟HR講，但他偽造文書一事，他得自己負全責」。

不過也有網友覺得應當要再確定一下，說不定該員工從母姓啦改名了也不一定，另外也有網友搜尋了原PO之前的發文，懷疑內文中那個用假學歷的「部屬」，講的根本就是原PO他自己。

另一方面，根據全國法規資料庫資訊顯示，偽造學歷恐犯刑法第210條的偽造變造私文書罪，「偽造、變造私文書，足以生損害於公眾或他人，將處五年以下有期徒刑。」"
"分級醫療上路兩個月 減診效應浮現","/news/story/12463/3347065","健保署要求區域級以上醫院七月起門診減量百分之二，部分醫院開始減診或調漲掛號費。 本報記者╱攝影分享  facebook   
健保署力推分級醫療，七月起區域級以上醫院每年門診減量百分之二，超過不予給付；推動兩個月效果逐漸浮現，部分醫院以減診、限制掛號或調漲掛號費因應，但患者質疑減診影響就醫權利。
日前南部大雨，某私立醫學中心以往颱風天也照常看診，這次卻因雨停診，院方人員私下表示「反正多做多賠」，但病人沒藥了，找不到醫師看病，質疑「雨天醫師不看病，怎麼辦？」
家住南部但在北市上班的林先生表示，周六帶老母親回診是假日必做功課，若老媽看診的醫學中心取消周六門診，他勢必得在平日請假回家，萬一工作忙碌走不開，就得請老媽自己看門診，想到就覺得放心不下。
在台北上班的「小惠」因免疫疾病固定看夜診，每月至少需回診一次，她表示，看夜診可不用請假，雖說為了健康請假看診是應該的，但擔心請假次數多影響飯碗。
健保署設定區域醫院及醫學中心，五年內每年門診量減少百分之十，否則不給付相關健保費。為減少門診量，多家醫院調漲掛號費以價制量，北市新光醫院除調整夜診及周六門診掛號費外，並自九月起，暫停周五夜診。
新光醫院副院長洪子仁表示，暫停周五夜診，是為達到門診量年減百分之二目標，未來不排除再減少其他時段夜診。
成大醫院七月起，就全面停止周六門診，成大醫務祕書趙庭興表示，關診是為落實醫療分級。同樣是醫學中心、經常被病患擠爆的奇美醫院，之前曾表示不會跟進關診，現也考慮周六門診是否要持續。
除了關診、減診等措施外，還有醫院希望「降級」，例如台南市郭綜合醫院就申請從區域教學醫院降級評鑑改為地區醫院。院方表示，降級除考量門診減量，另一主要原因是健保對地區醫院的門診給付較好。
有些醫院雖未調高掛號費和減診，但開始限制掛號。一位醫學中心醫師表示，過去院方訂定個別醫師的「限掛量」，但若有患者沒來還能加掛，最近都取消，應與門診減量有關。
台北榮總醫企部主任李偉強說，公家醫院門診量年減百分之二「很難但並非作不到」；以周六關診為例，北榮曾評估，一般診所不一定開門，病人可能往急診跑，最後決定維持上午門診，但下午一點結束不再加診。
健保署長李伯璋表示，不論限掛或調漲掛號費，都是落實分級醫療的策略之一，尊重各醫院作法，目標是平衡醫療生態，也可給民眾更好的醫療品質。
"
"秋天來了！ 氣象局：未來一周低溫24度","/news/story/7266/3347169","氣象局表示，清晨漸浮現秋意，未來一周各地低溫約24至26度。圖／中央社分享  facebook   中央氣象局表示，今天清晨西半部地區沿海受到海陸風作用，仍有零星飄雨的機率，各地高溫約在33至36度間，由於天氣晴朗，仍須注意紫外線指數並注意防曬；下午在各地山區、東南部及南部依舊有雷陣雨發展的機率，並且有較大雨勢發生的可能，出門仍須攜帶雨具備用。
氣象局提醒，今年第21號中度颱風燕子持續朝日本南方海面接近，今明兩天影響到日本附近的天氣，若要前往當地的朋友請留意颱風最新消息。
氣象局表示，周三至周五清晨至上午西半部地區仍有飄雨的機率，隨著水氣漸增，各地大多為多雲、午後有短暫雷陣雨的天氣型態，午後雷陣雨的範圍增廣，也較為明顯，不排除有大雨出現的可能。
氣象局表示，周六至下周一隨著鋒面接近並且影響，東北風稍增強，台灣附近天氣較不穩定，主要降雨情況不侷限於午後，各地整天降雨機率提高，尤其北部及東半部地區下雨的範圍會較多；周日、一除了北部、東半部外，中南部山區也有短暫陣雨出現，其餘地區仍以午後雷陣雨為主。
氣象局表示，溫度方面，清晨秋天的味道漸浮現，「透早」會有些微的秋意，未來一周各地低溫約24至26度，早起活動的朋友請稍加留意，至於白天高溫，周三至五較悶熱，各地在30至34度左右，周六、下周日由於雲量增多、降雨機率也提高，各地高溫下降，約29、30度，感受舒適。  圖／中央氣象局分享  facebook   "
"日本25年最強颱將登陸 彭啟明：影響半天至一天","/news/story/7266/3347183","日本媒體報導，今年第21號颱風燕子預計今天白天從日本四國登陸，預期從西日本至東日本都會帶來疾風強雨，今晚離開日本海，明天上午從北日本的日本海沿岸北上。如果燕子以這樣的風速登陸，日媒說，這將是時隔25年、就是1993年以來日本最強烈的颱風。
日媒報導，預測今天到明天24小時累積雨量，東海地方會有500毫米、近畿及關東甲信地方有400毫米、四國300毫米、北陸250毫米。
我國中央氣象局說，燕子今天凌晨２時位於台北東北東方約1280公里之海面上，今日將通過日本，影響四國及本州附近天氣，隨後進入日本海要前往當地的朋友請留意這個颱風的最新消息。
氣象達人彭啟明今晨表示，中度颱風燕子暴風圈已經逐漸碰觸日本，預計中午前後將在四國與近畿附近登陸，對關西地區衝擊大，交通上有不少暫停取消，不過高緯度的颱風會順著西風帶，走得較快，今天下半天就會走到日本海，然後周三上午就已經到北海道西側，對於許多地方影響大約是半天到一天時間。
他說，台灣的天氣不受燕子颱風影響，但過去2、3天颱風引發的長浪，造成東北部有發生數起瘋狗浪捲走遊客的遺憾事件。建議如果不黯水性，務必要找較為熟悉有政府管理人員之處，同時要加強地球科學知識，尤其當地的海流複雜，在美麗的底下常常是暗潮洶湧，恐怖的大浪都暗藏其中，平常有時會發布的警特報務必要看，不是只有關注豪大雨，類似的訊息對每個人都會影響。
氣象達人彭啟明今晨表示，中度颱風燕子暴風圈已經逐漸碰觸日本，預計中午前後將在四國與近畿附近登陸。圖／擷自彭啟明臉書分享  facebook   "
"「燕子」颱風襲日 4航空台灣大阪來回明天全停飛","/news/story/7266/3348501","「燕子」颱風襲日，華航宣布飛大阪航班全數取消。 聯合報系資料照片／記者陳嘉寧攝影分享  facebook   「燕子」颱風襲日，日本氣象廳指出，這是25年來襲日的最強颱風，持續於大阪灣沿岸掀起破紀錄的大浪，目前大阪機場受颱風侵襲及海水倒灌影響，機場已經關閉。包括長榮、華航、虎航、國泰都宣布飛大阪航班全數取消。
國泰稍早宣布，今天台北-大阪 CX564、大阪-台北 CX565，明天台北-大阪 CX564、大阪-台北 CX565，皆取消。
中華航空表示，明日所有往返關西機場航班皆取消；華航提醒旅客，相關航班資訊皆可於華航官網、華航APP查詢，或及登錄行動簡訊通知，掌握最新航班動態。
長榮航空明日台北－大阪、往返高雄－大阪航班也全數取消。長榮航空表示，最新航班異動訊息，旅客都可至長榮航空網站或EVA Mobile APP查詢。
台灣虎航宣布，明日取消IT210、IT211、IT212、IT213等台北－大阪關西來回航班，表定明日上午5點從東京羽田飛往台北的IT217航班，將延後至9月6日凌晨3點起飛，航班編號改為IT9217。
另外，台灣虎航今日IT216台北－東京羽田航班，原定晚間11點45分起飛，將延後至明日晚間9點55分起飛，航班編號改為IT9216。

台灣虎航指出，因應日本大阪關西機場遭受燕子強烈颱風侵襲，暫時無法提供服務，台灣虎航將配合提供因燕子颱風影響之行程更改原則，凡已購買台灣虎航2018年9月4日至2018年9月17日(含)期間往返桃園-大阪關西(航班編號IT210、IT211、IT212、IT213)及高雄-大阪關西(航班編號IT284、IT285)的旅客，可適用以下任一方案：
方案一，更改搭乘日期及航點：可更改航班至日本任一航點，且為2018年9月30日(含)前之尚可訂位航班，可免付更改手續費一次及免支付機票價差。
旅客若選擇方案一，必須於原訂搭乘航班出發時間至少6小時前完成航班更改，逾期恕無法做任何更動，並請主動聯絡台灣虎航客服中心(+8862-5599-2555)。
虎航指出，為配合本作業辦法，台灣虎航客服中心2018年9月5日至2018年9月7日將延長營業時間至晚間22:00。非透過台灣虎航官網購票者，請逕洽原開票旅行社或開票平台協助辦理。
方案二，退費。旅客可選擇將本次退款保留在台灣虎航的信用帳戶中(存入原訂位代號PNR中)，保留的全數金額可於6個月內重新購買機票並完成搭乘；或選擇退款至原購票使用之信用卡中。選擇方案二的旅客，請於2018年9月16日下午18:00前完成線上申請(https://goo.gl/forms/q2gprTmNgrBjPrWJ3)，不須透過台灣虎航客服中心。"
"墾丁知名背包客棧要「下架」 業者嘆：殺價還是等嘸人","/news/story/7266/3348241","陸客急凍、國旅市場下滑，南台灣旅遊勝地屏東墾丁從年初起陸續傳出餐廳、旅店歇業，這股「下架」風潮連低價的背包客棧也不能免；開業7年的墾丁淳青背包客棧在慶祝7周年大降價的同時，也宣布本月16日要吹熄燈號，業者無奈指出，遊客大幅下滑，住房銳減7成，長期入不敷出，只能歇業止血。
位於墾丁大街北端的墾丁淳青背包客棧，有50個床位，因盡地利優勢、交通便利、價格實惠，住客可就近享受墾丁大街美食，背包客都樂於在網站上推薦；但從9月開始，招牌寫上「七周年慶！雪崩式優惠」，平日199元、假日299元，但都打到快「骨折」了，還是等嘸人。
「早在今年6月就有收攤念頭，因暑假還是不見起色，只好收了！」業者林恭玄說，4年前墾丁大街背包客棧就1家，那時生意很好，假日常滿房，現在多達7家，加上旅客量銳減，住宿率狂掉7成；暑假是傳統旅遊旺季，今年卻冷冷清清，不分平假日每個床位下殺到299元，每天旅客仍不到20個。
「回到故鄉開背包客棧是夢想，但敵不過現實！」林恭玄說，客棧的陸客佔住宿率8成、歐美客2成，台灣旅客佔極少數，要做出停業決定實在不容易，自己年輕時熱愛旅遊，看見外國旅店和背包客棧經營的很成熟，回到故鄉開背包客棧是夢想，但終究敵不過等嘸人、入不敷出的現實面，只能歇業止血。開業7年的墾丁淳青背包客棧在慶祝7周年大降價的同時，也宣布本月16日要吹熄燈號。記者潘欣中／翻攝分享  facebook   "
"今日星座運勢／射手處理好人際關係 創意足有收穫","/news/story/7268/3338089","圖／ingimage分享  facebook   


總運：★★★★☆
愛情：★★★☆☆
財運：★★★☆☆
工作：★★★★☆

貴人星座：牡羊座
幸運數字：3
吉時吉色：21:00-23:00冷泉藍
開運方位：正東方向

運勢提醒：
維護好既有的客戶關係很重要。

綜合運分析：
今天有機會遇見他，記得控制一下自己的情緒，免得因激動破壞了自己在他心中的形象哦；可以去KTV唱歌，把你的熱情用歌聲K出來，會有提升運勢的功效；業績有所突顯，有升職加薪的好運降臨哦！

愛情運分析：
戀愛運平平，少說兩句挑剔、埋怨的話，才不會引發口角。

事業運分析：
以往的努力可望在今天顯出成效，事業地位得到提升。

財運分析：
眼光不錯的一天，出門消費容易買到物美價廉的好貨色；財務評估特別精準。




總運：★★☆☆☆
愛情：★★☆☆☆
財運：★★☆☆☆
工作：★★★☆☆

貴人星座：雙子座
幸運數字：4
吉時吉色：07:00-08:00臘梅白
開運方位：正北方向

運勢提醒：
認真對待身邊的人。

綜合運分析：
戀人向你提出一些要求，多表現出順從的態度才能獲得對方的肯定，否則易起爭執。進財缺乏動力，積極請教他人，投資更能瞄準目標。學生族今晚9點到11點這段時間記憶力突顯，學習效率頗高。

愛情運分析：
愛情運較弱，有伴侶的人容易引發面對面的衝突，採取聚少離多的方式相處比較好。

事業運分析：
比較敏感，做事也會特別的謹慎，就算有想法也不敢提出，怕傷了同事間的和氣。

財運分析：
有錢別太外露，小心破財！




總運：★★★☆☆
愛情：★★☆☆☆
財運：★★★☆☆
工作：★★★☆☆

貴人星座：獅子座
幸運數字：1
吉時吉色：19:00-20:00橄欖綠
開運方位：正西方向

運勢提醒：
失去的不見得就是最好的。

綜合運分析：
愛情運滑落，和戀人會為一點小事而爭吵，但並不會破壞你們已經建立起的堅定感情；投資前多參考他人的方法，對你的投資大有幫助；工作上，會因缺乏經驗而遇到阻礙，不妨向經驗充足的人請教，問題會解決得很快。

愛情運分析：
今日與你交往的異性在你看來都不夠善解人意，每每在關鍵時刻缺乏足夠的默契。默契並非與生俱來，你應該往加深瞭解的方向多多努力。

事業運分析：
人來人往的開放型空間會令你感到心煩，吵雜聲音會影響你的工作情緒，選擇獨自工作、獨立空間會較好。

財運分析：
如果沒有十足把握，千萬別衝動投資。




總運：★★★☆☆
愛情：★★★☆☆
財運：★★★☆☆
工作：★★★☆☆

貴人星座：雙魚座
幸運數字：3
吉時吉色：06:00-08:00蘋果綠
開運方位：東北方向

運勢提醒：
人際關係和諧，易得異性助力。

綜合運分析：
在外活動頻繁，單身者有機會邂逅一段異域情緣，感覺很合得來，可望進一步發展。工作上容易得到異性長輩的照顧，讓棘手的問題得到更好的解決。偏財運不錯，購物、吃飯要索取發票，中獎機率高。

愛情運分析：
愛情桃花開，但愛情來得急也去得快，單身者應把握好自己的感情。

事業運分析：
有很好的想法或方案，不過你的主見還不夠，容易受他人想法左右，以致可能放棄原本的不錯想法或方案。

財運分析：
眼光不錯，可以添置一些傢俱或生活必需品。




總運：★★☆☆☆
愛情：★★★★☆
財運：★★☆☆☆
工作：★★☆☆☆

貴人星座：獅子座
幸運數字：5
吉時吉色：18:00-20:00橄欖綠
開運方位：西北方向

運勢提醒：
愛情運勢獨好，其他運勢比較糟。

綜合運分析：
訂單作業員在工作中會遇到一些阻力，其他部門不能積極的配合使訂單的跟進比較困難；財運很糟糕，極易發生賠款事件，要處處留心；今天其他運勢雖都不怎樣，但唯獨愛情運勢挺好，若有考慮結婚的話在今天進行求婚，成功的機會比較大。

愛情運分析：
與舊情人邂逅的機率高，倘若感情依舊，彼此牽掛，你可要好好把握。

事業運分析：
面對工作有點力不從心，想要逃避的想法強烈。別給自己太大的壓力，多向身邊的人求助。

財運分析：
投資宜多方考量，以免因小失大。




總運：★★☆☆☆
愛情：★★☆☆☆
財運：★★★☆☆
工作：★★★☆☆

貴人星座：雙子座
幸運數字：2
吉時吉色：21:00-22:00燻鮭紅
開運方位：正北方向

運勢提醒：
保持積極進取的心態。

綜合運分析：
單身者今天會在Pub邂逅一段戀情，但在新戀情面前也不能昏了頭，小心遇到的只是爛桃花；今天財運欠佳，對股票感興趣者今天可以買幾本相關書籍看看，會有意外發現；工作頗順利，保持積極進取的態度斬獲更多。

愛情運分析：
在喜歡的異性面前有些緊張，你愈想表現自己，就愈讓對方感到莫名奇妙。

事業運分析：
工作狀態良好，業績比較穩定。想要有所突破，還應尋找新的工作方法。

財運分析：
散財指數頗高，唯有降低物慾才能減少錢財支出。




總運：★★★★★
愛情：★★★★☆
財運：★★★★☆
工作：★★★★★

貴人星座：天秤座
幸運數字：9
吉時吉色：14:00-16:00芥末黃
開運方位：東北方向

運勢提醒：
工作熱情高亢的一天。

綜合運分析：
桃花開得旺盛，單身者出外走走，會有豔遇的機會，不可放過哦！財運頗好，投資方面發現有利的商機，就要迅速行動，容易得到財神的眷顧。工作雖然繁忙，但是處理起來得心應手，自然也就樂在其中了，同時也是表現的好時機！

愛情運分析：
以伴侶的意見為意見那就對囉！順著對方的意思，他會給你帶來幸福的感覺。單身貴族想提升戀愛運，就要主動的對外活動唷！

事業運分析：
今日事業上呈現如日中天的氣勢，頗適合擴展，而且有機會可以掌握主導權！積極地表現，會有豐碩的成果！

財運分析：
財運順暢，一分耕耘有兩分收穫，賺錢不會太辛苦；很適合在今日處理一些棘手的財務問題。




總運：★☆☆☆☆
愛情：★☆☆☆☆
財運：★☆☆☆☆
工作：★★☆☆☆

貴人星座：牡羊座
幸運數字：1
吉時吉色：07:00-08:00朝霞紅
開運方位：正東方向

運勢提醒：
光想不做而失去機會。

綜合運分析：
工作上應更大膽一些，不要只停留在想的層面上，遲疑久久不行動很難有所突破；投資上不宜猶豫不決、思前顧後，以免等到下手時已錯過時機；皮膚易受到損傷，盡量避免電子產品的輻射、紫外線照射。

愛情運分析：
不安寧的一天，情侶夫妻間特別容易有金錢衝突，不愉快時容易在金錢上大作文章。

事業運分析：
事業運略差，注意自己的態度，過度自負容易引人反感。

財運分析：
財氣混亂不穩定，要克制衝動的心性。大筆金錢支出上要多與人商量，當發生周轉困難時不妨多與長輩商量。




總運：★★★★☆
愛情：★★★★☆
財運：★★★★☆
工作：★★★★☆

貴人星座：雙子座
幸運數字：8
吉時吉色：21:00-22:00蘭花紫
開運方位：正南方向

運勢提醒：
妥善處理好人際關係，別太自我。

綜合運分析：
今天易博得心儀對象的好感，不妨約對方看場電影，進一步增進彼此的認識，閒暇之餘可以翻翻時尚的雜誌，瞭解一下當今的流行趨勢，對你有不少參考價值。工作上與同事之間的配合很有默契，任務完成得相當漂亮。

愛情運分析：
愛情運佳，與朋友相處融洽，有機會透過好友結識一些不同領域的新朋友！

事業運分析：
創意十足，要把握好瞬間靈感，多向外活動，接收新資訊，會有實質的收穫喔！

財運分析：
朋友向你借錢的機率較高，有閒錢的話不妨幫朋友一把，日後會有好報喔！




總運：★★★☆☆
愛情：★★★☆☆
財運：★★☆☆☆
工作：★★★★☆

貴人星座：處女座
幸運數字：4
吉時吉色：06:00-08:00寶石藍
開運方位：正西方向

運勢提醒：
盡心盡力才能問心無愧。

綜合運分析：
易遭受愛情打擊，讓你一蹶不振，需及時調整心態，別因一時的低潮影響心情。財運不佳，易出現入不敷出的困境。學習壓力大，時間緊迫讓你更是不知所措，只要盡自己最大的努力，就會有不錯的意外收穫。

愛情運分析：
愛情運普通，追逐愛情猶如「逆水行舟，不進則退」，想戀愛還得積極爭取才行！

事業運分析：
有許多不錯的想法都可以向長官提出，即便有些觀點不會被上級採納，但你積極的工作態度能夠獲得認同並留下好的印象。

財運分析：
財氣不穩定的一天，容易產生投機的念頭。想想就好，不要有大的動作！




總運：★★★★☆
愛情：★★★★☆
財運：★★★★☆
工作：★★★☆☆

貴人星座：水瓶座
幸運數字：8
吉時吉色：05:00-07:00珍珠白
開運方位：正北方向

運勢提醒：
好運氣與你相隨。

綜合運分析：
今天的桃花運很旺哦，趕緊到人多的場所露露面吧，遇到意中人的機率很大；不要局限在眼前的利益，其實更大的財富還在遠方等著你；與同事能融洽相處，讓你工作倍感輕鬆。

愛情運分析：
桃花運旺盛，女生有機會收到匿名禮物；男生有機會邀約心儀的對象共進晚餐。

事業運分析：
事業運普通，做點例行公事吧！下午時刻容易感到力不從心，那就把腳步放慢，不要把自己逼太緊了。

財運分析：
有不錯的進帳，但切勿得意忘形，應多行善事。




總運：★★★☆☆
愛情：★★★★☆
財運：★★★☆☆
工作：★★★☆☆

貴人星座：天蠍座
幸運數字：3
吉時吉色：23:00-24:00橄欖綠
開運方位：正北方向

運勢提醒：
睡眠品質影響生活品質。

綜合運分析：
操心太重，夜晚的睡眠品質較差，白天覺得頭很重；上班時打不起精神，思路一片空白，影響辦事效率；今天的桃花運挺不錯的，對你明暗示好的人一個接一個，不過你不願招惹的人也可能來湊熱鬧。

愛情運分析：
單身者有機會與優雅大方的異性結緣，與對方的溝通良好，可望發展一段穩定的戀情。

事業運分析：
處事多進行變通協調，將有助於職場關係的融洽，以及獲得他人助力。

財運分析：
別為金錢不開心，還有更重要的事等著你去做唷！


【延伸閱讀】
●上升星座看未來？星座命盤免費算
●塔羅神占，你的戀情開花結果？
　

【更多命理分析，請前往 科技紫微網】"
"這個地方千萬不要違停 被開單的機率超高","/news/story/7266/3347747","交通部今年初修訂相關規定，提高公車停靠站違停罰款，各縣市都加強取締，像是台南不僅警方拖吊，連公共運輸處都與公車業者合作取締，短短幾個月已經增加了100多張罰單。
不僅台南市加強取締公車停靠站違停，高雄市等縣市目前也都在加強取締中，新北及桃園市更示範智慧取締設施，宣示取締決心。
台南市公共運輸處處長呂獎慧表示，交通部於年初修正「違反道路交通管理事件統一裁罰基準及處理細則」，公車停靠站10公尺內停車，機車罰鍰從600至900元，提升到900至1200元；汽車從900至1200元，修正為一律罰1200元。
台南市加強取締相關，一開始甚至連公車司機都主動拍照提供違停狀況，但之後公運處認為可能影響公車行車安全，宣導司機不要拍照，而是將違停的熱點提供給公運處，再由公運處人員搭配公車業者人員前往拍照，相關資料再交給警方開罰單。
從4月到目前台南市由公運處及公車業者提供的舉發案件已經有100多件，這並不包括警方自行取締及與拖吊業者合作取締案件。
交通局長林炎成指出，常有民眾反映部分駕駛人貪圖便利無視公車停靠區禁止停車的規定逕自違停，常發生因違停車輛阻礙公車駕駛視線，致無法即時停車載客，甚或乘客被迫在車道上下車等情形。
另業者及駕駛亦常反映有車輛不當占用慢車道，導致公車被迫行駛快車道，甚至有乘客冒險衝上快車道揮手搭車的危險行為，現透過聯合稽查協助業者逐步改善公車營駛環境。
各縣市加強取締公車停靠站違停情況 圖/台南市交通局提供分享  facebook   "
