"title","link","text"
"鄰居媽媽提醒她「倒垃圾要穿內衣」 網友全歪樓","/news/story/7266/3360809","居家示意圖。圖片來源／ingimage分享  facebook   
穿著內衣對女生來說，可能是種負擔。有網友在《爆怨公社》上發文，她表示平時下班回到家之後，不喜歡穿著內衣，某天早上她發現門口被貼了一張紙條，寫著「出門倒垃圾時，可以穿內衣嗎？」讓原Po怒回，在台灣沒穿內衣好像是犯法。

原Po在文中提到， 她一早出門前看到門縫有一張紙條，表示「我知道妳們年輕小女生，喜歡特異獨行，但出門倒垃圾時，可以穿著內衣嗎？妳這樣會讓人說閒話，鄰居陳媽媽」，原Po看到紙條怒批，一整天穿著內衣很痛苦，國外旅遊也看到有些女生不穿內衣，但為甚麼在台灣不穿內衣就像犯法一樣？

而網友看了文章，忽略原Po的重點表示「你住哪裡？我想幫你倒垃圾」、「想當你鄰居」、「求丟垃圾的地點」；不過也有網友建議「台灣本來就比較保守，比較難用正常眼光看這件事」、「穿個薄外套保護自己吧」、「陳媽媽怕你被壞人盯上」。

對此，原PO也回應，當天她向陳媽媽解釋，是因為上整天班，回家後不穿內衣只是為了舒服，而原PO決定「看了這篇裡面部分的回文後，我發現！出門還是要穿內衣，畢竟這是台灣，在怎麼不舒服，還是要逼自己穿」，以避免有心人士的攻擊。"
"35度高溫回來了！ 未來10日天氣看這裡","/news/story/7266/3362032","今天天氣高溫炎熱，民眾更關心第22號強颱山竹會不會影響本周天氣。氣象局臉書粉絲專頁「報天氣-中央氣象局」稍早貼文，預報未來10日天氣，要讓民眾一下子就了解大概的天氣情況 。
氣象局指出，周四至周五白天（１３日至１４日）太平洋高壓增強，天氣穩定，整體降雨減少，各地上午多雲到晴，午後有局部雷陣雨，僅迎風面的東半部地區整天偶爾有一點局部短暫陣雨；白天感受較炎熱，各地高溫可達３１至３５度。
不過，隨著山竹颱風逐漸接近台灣附近，受外圍雲系影響，周五（１４日）下半天以後東半部地區降雨機率增加。
氣象局說，山竹颱風預估周五晚起至下周日（１４日晚至１６日）通過台灣南方近海（巴士海峽），受颱風及外圍環流影響，東半部地區及恆春半島有陣雨或雷雨，其他地區有局部短暫陣雨或雷雨，高溫稍下降；但由於颱風路徑預報仍有不確定性，不排除有往北或往南偏移路徑的機率，民眾仍要隨時注意最預報資訊。
下周一（１７日）颱風逐漸遠離，但台灣附近水氣仍多，南部及花東仍易有短暫陣雨或雷雨，午後其他地區也有局部短暫雷陣雨，高溫稍上升。
至於下周二（１８日）各地大多為多雲到晴，僅東半部地區有局部短暫陣雨，午後其他有局部短暫雷陣雨，各地高溫約３１至３４度。

下周三至下周五（１９日至２１日）水氣再減少，各地以多雲而午後有局部雷陣雨的天氣為主。
氣象局也說，秋季仍須留意洋面上熱帶系統的發展，也要注意北方天氣系統（鋒面、東北風）是否南下影響台灣，兩者間是否有交互作用更是值得關注的焦點。氣象局指出，隨著山竹颱風逐漸接近台灣附近，受外圍雲系影響，周五下半天以後東半部地區降雨機率增加。圖╱氣象局提供分享  facebook   "
"大雨特報！ 周五午後颱風外圍雲系影響台灣","/news/story/7266/3360451","中央氣象局發布大雨特報，熱帶性低氣壓及其外圍環流影響，易有短時強降雨，台東縣已有豪雨發生，今天恆春半島、台東及花蓮地區有局部大雨發生的機率，請注意雷擊及強陣風。
今天熱帶性低氣壓及其外圍環流影響，東部、東南部地區及恆春半島有陣雨或雷雨，南部、東北部及北部山區有局部短暫陣雨或雷雨，午後其他地區亦有局部短暫雷陣雨。
明天至周五太平洋高壓增強，天氣回穩，整體降雨減少，各地轉為以上午多雲到晴，午後有局部雷陣雨為主的天氣型態，僅迎風面的東半部地區及北部山區整天偶爾有一點局部短暫陣雨；白天感受較炎熱，各地高溫可達31至35度；不過，隨著颱風山竹逐漸接近台灣附近，受其外圍雲系影響，周五下半天以後東半部地區降雨機率增加。
中颱山竹預估將於周六、周日通過台灣南方近海巴士海峽，受颱風或其外圍環流影響，北部及東半部地區有短暫陣雨或雷雨，其他地區有局部短暫陣雨或雷雨；由於颱風路徑預報仍有不確定性，亦不排除以稍往北偏移的路徑通過台灣附近，隨時更新最新的預報資訊。
下周一颱風逐漸遠離，但台灣附近水氣仍多，各地仍易有短暫陣雨或雷雨。中颱山竹預估將於周六、周日通過台灣南方近海巴士海峽。圖／翻攝自氣象局網站分享  facebook   "
"賴揆要「最正確」預報 專家：氣象局不是神","/news/story/7266/3360206","行政院長賴清德（左）10日視察中央氣象局，聽取熱帶性低氣壓及颱風山竹動態情形。 中央社分享  facebook   
國內近來屢遭豪雨襲擊，面對可能會有雙颱接續擾台，行政院長賴清德昨下午視察氣象局，並提出「三點期許」，他希望氣象局能做到最正確的預報、最即時的預報、最全面的服務，「掌握每一分鐘的變化」。氣象局表示，準確預報是該局追求的目標，正持續發展數值預報模式，並加強監測技術。
但氣象專家認為，「氣象局不是『賴神』」，賴清德的三點期許，需求已超過目前科技能力。
賴清德昨視察時，先感謝氣象局面對颱風與豪大雨不眠不休，接著期許氣象局能做到三點。第一做正確的預報，無論颱風路徑、雨量或雨下在哪裡，一定要提供最準確的預報；第二提供最即時的預報，科技愈來愈發達、氣候變遷也愈來愈嚴重，瞬間差異非常大，須提高警覺，將訊息即時提供給社會。
第三是提供最全面的服務，賴清德說，氣象資料不只是政府需要，士農工商，無論海域、山上、陸地，各行各業都需要。
氣象局預報中心主任呂國臣事後受訪表示，準確預報是氣象局追求的目標，氣象局持續發展數位預報模式及加強監測技術，提升短時強降雨預報技術，例如提供定量降水等每天固定預報，天氣預報也透過特報、即時訊息、災防告警系統等方式，讓民眾快速取得最新天氣資訊，氣象局未來也將持續努力精進預報。
中央大學大氣科學系兼任副教授吳德榮說，氣象局不妨反問「院長願意給我們什麼資源？讓我們可以做到全世界一流，美國都做不到的預報。」吳德榮說，氣象局不是賴神、也不是氣象神，三點需求無論是「最正確」或「最即時」，都已超過目前科技能力，賴揆應問的是「要達到這些目標，氣象局需要什麼資源？」才是既可達到目的又不是空泛的需求。
"
"好天氣只到周五！ 明天估飆35度高溫","/news/story/7266/3361157","輕度颱風百里嘉遠離台灣，中央氣象局表示，今起至周五太平洋高壓增強，全台天氣多雲到晴，以午後雷陣雨型態為主，氣溫明顯回升，苗栗後龍及西湖測站今天中午已觀測到34.6度，明天最高溫預估會有35度，民眾須注意防曬。
氣象局預報員劉沛滕說，今起天氣恢復穩定，降雨減少，僅山區或近山區平地有午後雷陣雨，感受比前兩天炎熱許多，今天西半部白天高溫約32、33度，花東雲量較多，高溫約30度。明天更熱，中南部約35度，北部約34度。
不過好天氣只會維持到周五，氣象局表示，周五下半天開始，強颱山竹將逐漸接近台灣附近，受到山竹外圍雲系影響，東半部地區降雨機率增加。今天氣溫回升，西半部約32、33度。圖／翻攝中央氣象局網站分享  facebook   "
"新郎太緊張 向岳父母奉茶變「先乾為敬」笑翻全場","/news/story/7272/3360662","新郎官疑似太緊張，把要奉給岳父的茶「一口氣乾掉」，逗樂全場親友。圖擷自Facebook分享  facebook   
台灣人結婚的習俗禮節繁多，新人當天的心情常是緊張多過開心。有網友在《爆笑公社》上發文，表示「新郎官太緊張了啦」，因為新郎把要給岳父的奉茶，「一口氣乾了」不僅笑掉全場大牙，連網友也被逗樂了。

從影片中看到，一對新人跪在新娘爸媽面前，要向父母拜別，以感恩父母多年的養育之恩，現場氣氛十分催淚，在媒人婆說出「奉茶」，太緊張的新郎官把要給岳父喝的茶「一口氣乾了」，讓全場驚喜又驚笑，更有親友說「啥？不是奉茶嗎？你怎麼自己喝？」連新娘都破涕而笑，全場被新郎的無厘頭行徑逗得哈哈大笑。

而網友看了也表示「笑死，新郎太可愛了」、「人家第一次結婚啦」、「緩和一下氣氛也不錯」、「新娘眼淚都收回去了」；也有網友回應「有父母版本嗎」、「想看爸爸的表情」、「這會被笑一輩子」。







"
"雙颱接力？ 熱帶低壓最快今成颱","/news/story/7266/3360205","「山竹」颱風預估周六、周日離台最近，而台灣附近的熱帶性低氣壓，不排除今、明兩天增強成颱風。 圖／聯合報系資料照片分享  facebook   
雙颱接力擾台？中央氣象局預估，在台灣南方的熱帶性低氣壓最快今天增強為輕颱百里嘉，因距離近，一旦成颱將立即發布海上陸上颱風警報，花東、恆春半島將有豪雨；距離較遠的山竹最快今天增強為強颱，預計周六、下周日最接近台灣。
山竹來勢洶洶，氣象局目前預估可能周五發海警，若路徑往北偏，也不排除發陸警，實際影響程度需視其北偏角度，周四將是關鍵。
氣象局預報中心主任呂國臣昨說，熱低壓今天通過台灣南端，預計通過巴士海峽往東沙島移動，中心不會侵襲台灣，但有增強趨勢，若今午前增強為輕颱百里嘉，氣象局將立即發布海上陸上颱風警報。
呂國臣表示，熱低壓從昨上午八時至今上午八時，估為花東與恆春半島帶來一五○至三百毫米降雨，今上午八時至明天上午八時，會為恆春半島及台東山區帶來一五○至二五○毫米雨量。
至於中颱山竹昨晚仍在鵝鑾鼻東南東方兩千多公里海面上。呂國臣表示，山竹將發展到中颱上限或強颱，且暴風範圍將擴大，預估將朝西往台灣至菲律賓一帶移動，周六至下周日影響台灣最明顯。
呂國臣提醒，山竹路徑以通過巴士海峽至東南部陸地機率最高，降雨以東半部、恆春半島為主，但若路徑北偏至花蓮，北部、西半部影響將明顯增加，但目前機率較低，北偏路徑變化周四是關鍵，目前周四過後路徑，美國、歐洲等國預報仍分歧。
氣象局提出歷史相似個案，二○一三年強颱天兔路徑較偏南、未登陸，東半部累積雨量就已達六八五毫米，造成部分地區淹水、道路坍方；二○一六年強颱莫蘭蒂從恆春近海擦過，暴風圈籠罩台中以南陸地，全台有一人死亡、六十二人受傷；若再往北，例如一九八二年的強颱安迪登陸台東，全台各地都有嚴重災情。
颱風山竹預估路徑。 圖／翻攝自氣象局官網分享  facebook   


"
"老公偷吃對象竟是親姊姊 被揭穿還嗆：憑什麼嫁比我好","/news/story/7272/3361225"," 圖片來源／stocksnap分享  facebook   她在醫院照顧癌末的婆婆，丈夫卻與她的二姊親密出遊，還摟肩合照。


女性在進入婚姻後，如果受了欺侮，娘家往往是最可靠的後盾。
比起在夫家，當個外人，娘家是自己的親生父母，以及一同長大的手足，彼此擁有共通的DNA，這絕對是「自己人」的保證吧。


她是一個相當認同家庭價值的傳統女性。家中食指浩繁，父母劬勞，她很早就不再升學，貼心地出社會工作，賺錢貼補家用。
在她的想法裡，會念書的兄弟姊妹，就去念書，像她不太會考試，就去賺錢。反正都是一家人，何必分你、我。家和萬事興。
在工作一段時間後，她遇到了誠懇、老實的對象。雖然是沒什麼錢的窮小子，但也算門當戶對，誰也不能嫌棄誰。
結婚之後，她用心照顧家庭與小孩。扶持丈夫的事業，侍奉公婆，也不忘維繫娘家眾人的感情。
不只是逢年過節，就連週末，她也常主動聯繫兄弟姊妹回娘家聚餐。她出錢出力，只為讓父母感到欣慰。
雖然忙碌，但她不亦樂乎，即使女兒總是質疑：「為什麼舅舅、阿姨不辦？他們也都不用出錢？」她都勸解著：「你們將來也會嫁人。要記得，自家人不要計較喔。」
在丈夫事業正忙時，公婆卻相繼生病。公婆頻繁出入醫院，都是由她全程照護。幸好女兒已經長大，她不需要醫院、家裡兩頭跑。
丈夫專心發展事業，她讓丈夫沒有後顧之憂。即使夫妻聚少離多，但也算分工完美，合作無間。


直到有一天，她在手機上赫然發現二姊貼出一張與男人的合照。她二姊因家暴而曾到她家避難，前一陣子才離婚成功。竟然這麼快就交到男友？
但，等她定睛一看，那男人竟然是她的丈夫。
她在醫院照顧癌末的婆婆，他卻與她的二姊親密出遊，還摟肩合照。
她無法置信，希望這只是個誤會。
但，仔細翻查臉書之後，她才發現自己不知何時已經被二姊刪去好友，且被封鎖。這一次，她能看到照片，完全是因為兩人的共通朋友在不知情下按了讚，她才能看到這動態。
她氣急敗壞，回家後，找丈夫對質。
丈夫先是矢口否認，看到照片後，才終於承認。
在她追問很久之後，他才坦承已經上床過數次。
「你為什麼要這樣對我？」她真的不解。
「我就真的很寂寞啊！我是男人，總是有需要的。」
「我是在照顧你的父母耶！」
「那你是要怎麼樣？」丈夫自知理虧，惱羞成怒。
她可以忍耐辛苦，無私奉獻，但不接受背叛、不忠誠的婚姻，於是下定決心說：「我要離婚。」
「不可能。」丈夫悍然拒絕。
此後，丈夫還吃定了她不敢鬧大，對她的情緒總是冷處理。反正，家裡的經濟都握在丈夫手上，她名下什麼都沒有。如果離開的話，她將一無所有，包括孩子。
她只能整夜哭泣，連對女兒都不敢透露。畢竟丈夫的形象是那麼良好，沒有人會相信她的指控。


她當然也去找了二姊理論。沒想到，對方比她還振振有詞，反罵她：「你沒念什麼書，長得也不怎麼樣，憑什麼嫁得比我好？」
「我們結婚的時候，他也是個窮小子啊！現在的規模是我們一起打拚出來的。我哪有嫁得比較好？」
「反正，你現在就是配不上他了。他愛慕我已經很久了，終於等到我離婚。好歹姊妹一場，我就不跟你爭名分，要走，要留，你自便。」
她呆若木雞，簡直不能相信這比電視劇還誇張的小三，竟然是自家姊妹。
她只好回娘家哭訴，找自家人主持公道。
沒想到兄弟姊妹都一片沉默，連最有資格教訓二姊的爸、媽都噤聲不語。
原來他們早已知情，卻都袖手旁觀、明哲保身，沒有一個人肯提醒她。
想到他們吃著自己煮的飯菜，閒話的恐怕正是自己時，她就無以為繼地徹底崩潰了……


吞安眠藥、割腕、跳河……她試過各種自殺方式，當每次被救回時，她就更痛恨這個現實世界。
背叛且毫無悔意的丈夫；遭遇人生困境，被她協助，卻趁機勾引她丈夫的親姊姊。不論是娘家父母，還是公婆，都是一副愛莫能助，不是勸她吞忍，就是對她說「原諒別人，就是放過自己」之類的大道理。
「原諒？『兩女共事一夫』嗎？」她嗤之以鼻。
她寧可折磨死自己。不吃不睡，半夜在外遊蕩，不顧自身安危。而丈夫，繼續呼呼大睡，正常作息，連擔心到報警都沒有。甚至，丈夫繼續與她二姊藕斷絲連，暗通款曲。
當她的娘家也是共犯時，人生還有什麼意義？
 自殺，不能解決難題；求助，才是最好的路。求救請打1995 ( 要救救我 ) 

初聽她的故事時，我感到毛骨悚然。這比任何的鬼故事還恐怖，但卻活生生在人世間上演。
敵人的攻擊再兇猛，合情合理，也都是意料中事。最可怕的是「自己人」造反，直攻要害，讓人毫無招架的餘地。
身體的傷，財物的損失，都算事小，但心理上的創傷，卻讓人永遠無法再信任。從此心靈漂泊無依，才最可怕。


為什麼她如此用心付出，卻反而遭遇到這種待遇？
她很善良，只是沒有提防到「人性」。首先，「平白無故獲得的，不會珍惜
。就像同樣的東西，是存錢好久才買下的，還是被人硬送的，這兩種，珍惜度絕對有差。
在一般的家庭裡，通常是長輩、父母照顧身為晚輩的子女居多，至於平輩的手足之間，則較少為彼此付出。既然沒什麼付出過，兄弟姊妹在各自成家後，對於她殷勤邀約的心意，又能夠感受到幾分？恐怕，覺得自己肯配合出席，就很給面子了。
畢竟這是她想要的，又不是他們想要的。其他的兄弟姊妹如果想要的話，他們早就輪流主辦了，怎麼會只有她自己一頭熱？既然如此，就算她出錢出力，做到油盡燈枯，又有誰會珍惜，甚至感謝呢？


再者，「不要隨便犧牲自己。而如果對方沒要求的話，更不可能會感謝」。例如，她放棄升學去就業，或許父母會了解她的貼心，但姊姊恐怕只當她不長進，從而看不起她，所以連搶走她的丈夫，也毫無愧意。
在婚姻裡，也是一樣。她不但很認分地扮演好妻子、好母親、好媳婦的角色，還將老闆光環、公司與房產的持分都讓給丈夫。丈夫會體念與感謝她嗎？當然不會。丈夫只是結個婚，平白就獲得她所有的付出。丈夫會忘記自己何德何能，只覺得理所當然。
丈夫到後來更自我膨脹，他將成就全歸功於自己很厲害，妻子是靠他養，完全抹煞了她的功勞。以至於後來更患了「大頭病」，覺得自己英明神武，怎麼就配個糟糠妻──「偷吃」只是剛好，沒有休妻重娶，就自認很有情有義了。


看到這裡，很多讀者，尤其是女性朋友，恐怕已經頭頂冒煙。覺得這實在太離譜，丈夫也太混帳。
但，現實世界就是這樣。大到國際局勢，下到公司治理，小到家庭、婚姻，任何關係的「平衡」，不能單靠良心，而是靠「實力」。
人的良心動不動就被狗咬，有人甚至直接拿去餵狗吃了。冀望對方的良心發現，倒不如培養自己的實力，讓人不敢昧著良心欺負你。有實力，才能大聲說話。沒實力，只能被追著打。
美國除了南北內戰，所有的戰爭都在別人的國土上打，就是因為國家有實力，誰敢問它的良心何在。就像家暴自古皆有，但可沒聽過女皇是被害人。除非，不想要項上人頭。


像她已經淪落到這種處境，還有得救嗎？當然有，只要還有一口氣在，通通有得救。人，其實就是一台複雜的機器，要運作良好，就得充分供電與適度休息。
我建議她，其他的，先不管。只管先吃、先睡，滿足身體的基本需求。養好了身體，大腦才能正常運作，正確思考下一步。
表面上，她失去了婚姻，連娘家都瓦解了，但她並非一無所有。她還有兩個女兒，以及還有她自己。
她的前半生因為策略錯誤，對夫家與娘家的投資，一敗塗地，但這並不該死，所以我勸她別再自殺了。即使是股神巴菲特，也有買錯股票的時候，何況是我們這種升斗小民。只要認賠，停損就好。


我建議她，往後，只要娘家有重要的活動，就必須兄弟姊妹輪流主辦，別全攬在自己身上。就像大家需要輪流穿同一雙鞋，才能體會彼此的處境，進而珍惜，而不會隨便糟蹋對方的心意。
如果兄弟姊妹沒有意思主辦，那就停止吧！「即使是一家人，也只是有緣出生在同一個家庭，有相處的機會，但不代表想法一致，觀念相同。

手足間不投緣的多的是，這並沒有對、錯可言。就像自家的姊妹愛逛街，但我們卻偏愛宅在家裡，這沒有人有錯。一個人的珍寶，卻可能是另一個人的毒藥，所以，遇到別人不捧場，也別太挫敗。覺得「明明是好事卻不做，這樣不行……」其實，這是不是有可能只是自己太過獨斷，只以自己的價值來判斷呢？


最後，我提醒她，「有付出，就要讓對方理解」。這不是邀功，或是「情緒勒索」，而是要讓對方別當成理所當然。
什麼都沒做，就被照顧與設想得好好的人，往往會變成廢物。不想養出媽寶，慣出妻寶，養出公主病女友，那麼，就別只會默默付出，而沒讓對方理解你的辛苦。
此外，《聖經》提到「不要把珍珠丟在豬前。」意思是如果對方是不知珍惜的蠢豬，那麼，就別給人糟蹋自己的機會，請趕快收回心意吧！
CP值太低，就要斷然認賠，拒絕再付出。所以，她可以回去看娘家的父母，但兄弟姊妹就不用理會了。
丈夫呢？那就完全冷處理，包括公司與家事，都不用幫他做了。如果要做，請丈夫給她公司股份、房屋持分、勞務費用等，請她千萬要拒絕當免費台傭。
至於夫家呢？丈夫都這麼混帳了，那些毫無血緣，也沒生養過她的人，就完全不用理會。


另外，我請她謹記：「凡事先投資自己，絕對值得」。試想，一張連你都不肯買的股票，還能期待別人追捧，股價飆升嗎？
這一個建議不是要你自私，而是要你給自己應得的待遇。例如：該得的薪水、應有的機會、應享的名聲、休假、物質享受……尤其是女性朋友，常有「好女人」的迷思，誤以為自己只要夠好，對方就會主動奉上。
請速速放棄這種妄想吧。人都是自私的，光顧自己都來不及了，哪有空去考慮別人。更何況，你只照顧別人，不肯照顧自己，不正默認自己毫不值得嗎？那麼，別人當然就順勢忽略你，自己全拿呀！

書名：好女人受的傷最重──精神科醫師教妳立下界線，智慧突圍作者：賴奕菁（精神科醫師／醫學博士）出版社：寶瓶文化未經同意禁止轉載。分享  facebook   我對她說：「你做這些，都是為了你自己，更是為了示範給你女兒們看。女性的人生價值，由女性自己重新定義。」
如果，這時候她選擇自殺死了，那麼，她不就是在用行動告訴女兒，女人要是遇人不淑，婚姻受挫，就喪失活下去的資格？這難道是她願意展現的「身教」？
如果不是，那麼，在她勇敢推翻過往的執念，活出全新的自我之際，就是給女兒最佳的人生大禮──沒有過不去的痛苦磨難，只要心念轉。

 自殺，不能解決難題；求助，才是最好的路。求救請打1995 ( 要救救我 ) "
"看上去憨厚好欺負！內心卻比誰都精明的5大生肖","/news/story/7268/3351793","【文‧科技紫微網】
　
有些人，看上去憨厚樸實，一副很好欺負的樣子，其實人家只是不想點破你、或是不與你計較而已，千萬別真的就當他好欺負！科技紫微網說的這幾個生肖，就是表面憨厚，內心卻比誰都精明。
圖片來源／Shutterstock分享  facebook   
　

屬豬的人總是一副特別歡樂討喜的樣子，遇事也不喜歡跟人計較。但你千萬別覺得他們什麼都無所謂，他們只是不說出來罷了，其實心裡比誰都清楚，誰對自己好，誰是在利用自己，他們內心都明白的很。
　

屬兔的人特別的和氣，對身邊的人也是特別善良，不管對方有什麼要求，他們都會一一答應。不過你千萬別覺得他們好欺負，其實他們內心可強大著呢！任何時候他們都知道自己想要什麼，就憑這一點你就比不上了。
　

生肖牛屬於大智若愚型，平日雖低調，但在一些關鍵時刻往往能脫穎而出。而且他們很上進，會不斷豐富自己的學識，對事物也有自己獨特的看法，所以最後總是能達到一鳴驚人的效果。
　

屬羊的人外表也是很樸實，但他們特別吃苦耐勞，喜歡做不同面向的嘗試，哪怕失敗也不會放棄，所以有的時候我們看到他們的辦事能力那麼強，是因為他們在背後做了無數次的努力。
　

屬狗的人看上去很普通，好像沒什麼主見的樣子，但他們心裡其實都有一把尺子，什麼時候該做什麼都一清二楚，之所以他們不當場翻臉，只是在默默思考解決的辦法罷了！所以旁人想利用他們，真的很難。
　
總之，待人待事還是多一些真誠與友善，無論是朋友間的交往，還是生意上的往來，或是戀人之間的相處，都需要先去瞭解對方，才能讓兩人之間的關係更融洽，也能少一些風險。畢竟誰又能保證，今天被你欺負的人，明天不會爬得比你還高？
　
【延伸閱讀】
●揭秘！藏在你姓名裡的隱患？
●洞悉前世，尋找今生幸福關鍵！
　

【更多命理分析，請前往 科技紫微網】"
"23號颱風百里嘉生成 氣象局：應不會發海警","/news/story/7266/3360581","今年第23號颱風百里嘉生成，中央氣象局表示，百里嘉往西南西前進，持續遠離台灣，對台灣沒有直接影響，初步排除發布海陸警的可能。
日本氣象廳上午將熱帶性低氣壓命名為今年第23號颱風百里嘉。中央氣象局預報員劉沛滕說，百里嘉現位於東沙島海面，接下來往西南西方向、海南島一帶前進，持續遠離台灣，之後將影響福建及香港天氣，但對台灣沒有直接影響，目前排除發布海陸警報，但東沙島海面船隻仍要注意風浪。今年第23號颱風百里嘉生成。圖／翻攝自日本氣象廳網站分享  facebook   今年第23號颱風百里嘉生成。圖／翻攝自日本氣象廳網站分享  facebook   

"
